# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  133       5.178502464724e-10       1.631732264052e-13      -5.863171648638e-12       7.579939673215e-15       4.629690223887e-12       7.964383537216e-13      -5.009864417915e-15 
  134       5.223221426938e-10       1.634291646791e-13      -5.907354015676e-12       7.465283450719e-15       4.533881552331e-12       7.836426658894e-13      -4.938584706273e-15 
  135       5.267979275612e-10       1.636160583708e-13      -5.949265935488e-12       7.351007559657e-15       4.440571661195e-12       7.711234845567e-13      -4.867536716005e-15 
  136       5.312755571106e-10       1.637337366552e-13      -5.988845856653e-12       7.237222962370e-15       4.349566175107e-12       7.588593449606e-13      -4.796689996992e-15 
  137       5.357530735941e-10       1.637821247400e-13      -6.026033406616e-12       7.124037644723e-15       4.260690673443e-12       7.468312102802e-13      -4.726023819461e-15 
  138       5.402293176110e-10       1.637613095657e-13      -6.060771830382e-12       7.011551825342e-15       4.173920257139e-12       7.350380723316e-13      -4.655578691009e-15 
  139       5.447032840417e-10       1.636714840395e-13      -6.093005855890e-12       6.899862053676e-15       4.089262542116e-12       7.234828619551e-13      -4.585409866340e-15 
  140       5.491738974919e-10       1.635129288412e-13      -6.122680974049e-12       6.789062558498e-15       4.006716924799e-12       7.121675434512e-13      -4.515571173416e-15 
  141       5.536400106009e-10       1.632860141911e-13      -6.149743470305e-12       6.679245135692e-15       3.926274367192e-12       7.010930880428e-13      -4.446114945210e-15 
  142       5.581004023503e-10       1.629912016168e-13      -6.174140456212e-12       6.570499036052e-15       3.847917181946e-12       6.902594473369e-13      -4.377091951454e-15 
  143       5.625537763724e-10       1.626290457205e-13      -6.195819900998e-12       6.462910853067e-15       3.771618817433e-12       6.796655267869e-13      -4.308551330383e-15 
  144       5.669987592588e-10       1.622001959463e-13      -6.214730663135e-12       6.356564410722e-15       3.697343642817e-12       6.693091591548e-13      -4.240540520488e-15 
  145       5.714338988686e-10       1.617053983474e-13      -6.230822521910e-12       6.251540651284e-15       3.625046733126e-12       6.591870779729e-13      -4.173105192263e-15 
  146       5.758576626374e-10       1.611454973533e-13      -6.244046208993e-12       6.147917523098e-15       3.554673654323e-12       6.492948910062e-13      -4.106289179954e-15 
  147       5.802684358854e-10       1.605214375370e-13      -6.254353440003e-12       6.045769868378e-15       3.486160248379e-12       6.396270537143e-13      -4.040134413307e-15 
  148       5.846645201260e-10       1.598342653821e-13      -6.261696946083e-12       5.945169310998e-15       3.419432418341e-12       6.301768427134e-13      -3.974680849315e-15 
  149       5.890441313743e-10       1.590851310505e-13      -6.266030505464e-12       5.846184144291e-15       3.354405913408e-12       6.209363292386e-13      -3.909966403970e-15 
  150       5.934053984557e-10       1.582752901490e-13      -6.267308975034e-12       5.748879218832e-15       3.290986114001e-12       6.118963526057e-13      -3.846026884009e-15 
  151       5.977463613144e-10       1.574061054969e-13      -6.265488321911e-12       5.653315830240e-15       3.229067816833e-12       6.030464936734e-13      -3.782895918664e-15 
  152       6.020649693216e-10       1.564790488931e-13      -6.260525655009e-12       5.559551606964e-15       3.168535019984e-12       5.943750483054e-13      -3.720604891406e-15 
  153       6.063592651298e-10       1.554956783038e-13      -6.252379873365e-12       5.467641975861e-15       3.109284905629e-12       5.858714351148e-13      -3.659174386533e-15 
  154       6.106279590206e-10       1.544575633208e-13      -6.241013612480e-12       5.377644948333e-15       3.051302748566e-12       5.775337263396e-13      -3.598587778058e-15 
  155       6.148699049584e-10       1.533663561128e-13      -6.226391539897e-12       5.289616567134e-15       2.994593592097e-12       5.693617695254e-13      -3.538815044692e-15 
  156       6.190839191020e-10       1.522238170105e-13      -6.208479789123e-12       5.203609265260e-15       2.939158585128e-12       5.613548021240e-13      -3.479820923862e-15 
  157       6.232687790584e-10       1.510318161486e-13      -6.187245994336e-12       5.119671761777e-15       2.884994890480e-12       5.535114373539e-13      -3.421564800256e-15 
  158       6.274232231358e-10       1.497923351079e-13      -6.162659325099e-12       5.037848957652e-15       2.832095593202e-12       5.458296500588e-13      -3.364000594349e-15 
  159       6.315459495976e-10       1.485074685575e-13      -6.134690521069e-12       4.958181831578e-15       2.780449608874e-12       5.383067625686e-13      -3.307076650944e-15 
  160       6.356356159153e-10       1.471794258964e-13      -6.103311926704e-12       4.880707335803e-15       2.730041591919e-12       5.309394305582e-13      -3.250735627698e-15 
  161       6.396908380224e-10       1.458105328961e-13      -6.068497525976e-12       4.805458291961e-15       2.680851843913e-12       5.237236289078e-13      -3.194914383662e-15 
  162       6.437101895679e-10       1.444032333422e-13      -6.030222977082e-12       4.732463286894e-15       2.632856221891e-12       5.166546375621e-13      -3.139543867815e-15 
  163       6.476922011695e-10       1.429600906767e-13      -5.988465647152e-12       4.661746568487e-15       2.586026046659e-12       5.097270273906e-13      -3.084549007593e-15 
  164       6.516353596671e-10       1.414837896400e-13      -5.943204646959e-12       4.593327941490e-15       2.540328011100e-12       5.029346460471e-13      -3.029848597428e-15 
  165       6.555381073765e-10       1.399771379125e-13      -5.894420865632e-12       4.527222663351e-15       2.495724088488e-12       4.962706038293e-13      -2.975355187280e-15 
