# dimensionless [l(l+1)/2pi] C_l's for scalar mode
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  148       6.283708885146e-10       1.427794065264e-13      -6.321025657128e-12       0.000000000000e+00       2.183793327841e-12       9.213258179448e-13      -3.958037780134e-15 
  149       6.330195707281e-10       1.423247507114e-13      -6.332733257578e-12       0.000000000000e+00       2.141429823255e-12       9.078939011389e-13      -3.893846043365e-15 
  150       6.376433230489e-10       1.418122175733e-13      -6.341283091359e-12       0.000000000000e+00       2.100131259139e-12       8.947154178404e-13      -3.829916700982e-15 
  151       6.422405431819e-10       1.412428017217e-13      -6.346629548929e-12       0.000000000000e+00       2.059827362141e-12       8.817788540791e-13      -3.766364276247e-15 
  152       6.468095648338e-10       1.406175952152e-13      -6.348728437719e-12       0.000000000000e+00       2.020440713481e-12       8.690710796353e-13      -3.703306165929e-15 
  153       6.513487865094e-10       1.399377799984e-13      -6.347537233625e-12       0.000000000000e+00       1.981902666913e-12       8.565802847479e-13      -3.640840376801e-15 
  154       6.558570739718e-10       1.392046009231e-13      -6.343015780653e-12       0.000000000000e+00       1.944203065863e-12       8.443051691512e-13      -3.578976363627e-15 
  155       6.603333929998e-10       1.384193933773e-13      -6.335125730149e-12       0.000000000000e+00       1.907344897839e-12       8.322465459661e-13      -3.517697772759e-15 
  156       6.647766821455e-10       1.375835938872e-13      -6.323830373042e-12       0.000000000000e+00       1.871328590248e-12       8.204044287988e-13      -3.456984056384e-15 
  157       6.691858521589e-10       1.366987417321e-13      -6.309094679500e-12       0.000000000000e+00       1.836151950302e-12       8.087780127528e-13      -3.396810379608e-15 
  158       6.735597854125e-10       1.357664805600e-13      -6.290885338591e-12       0.000000000000e+00       1.801810104915e-12       7.973656554415e-13      -3.337147527532e-15 
