weight logl logA n_s H0 omega_b omega_cdm m_ncdm w0_fld Omega_EDE tau_reio
0.000000000000000000e+00 -2.049811522789043011e+03 2.820456130946705997e+00 9.509032288882227624e-01 7.313525019167157382e+01 2.244604084147057768e-02 1.126293659775614853e-01 3.906334749996858563e-02 -1.927555625398123196e+00 5.068402803442451088e-03 3.156777824735040872e-02
0.000000000000000000e+00 -2.041858271754974567e+03 3.172177161076922047e+00 9.241219896114689636e-01 7.166491689679578769e+01 2.200693329042865271e-02 1.130702304086264737e-01 9.507314330503346955e-02 -1.925193392530617054e+00 2.476722640719275590e-03 4.053425023630942425e-02
0.000000000000000000e+00 -2.005366131442137885e+03 3.107966162965364987e+00 9.796922133334386995e-01 6.786422149749384403e+01 2.224395108372936858e-02 1.225335963500613218e-01 4.168287949460616759e-02 -1.701689608627851902e+00 8.564383865037739421e-03 4.836283009842923253e-02
0.000000000000000000e+00 -2.002932504623529439e+03 2.921659462136749319e+00 9.739428197678706711e-01 6.693559967937170541e+01 2.250866319937418897e-02 1.216441391127366101e-01 2.658000181101292242e-02 -1.530091068981007441e+00 6.763682423141308131e-02 7.473605892368689885e-02
0.000000000000000000e+00 -1.993259978897841620e+03 3.004025342798151588e+00 9.516085940706440205e-01 7.224226601018690985e+01 2.247058863124219361e-02 1.171801661055462407e-01 4.554418552488516403e-02 -1.887107273570938659e+00 1.564588354700950992e-02 5.904805379986432373e-02
0.000000000000000000e+00 -1.971360819502195454e+03 2.812000698749827610e+00 9.432398195630163906e-01 7.281665422204471838e+01 2.222816303771906615e-02 1.163245384043727904e-01 2.323207603272185034e-02 -1.908089263931409096e+00 4.922863296293234284e-03 3.914198343937502766e-02
0.000000000000000000e+00 -1.961386811651119160e+03 3.090259002592025794e+00 9.652082597409173959e-01 6.526838497446465226e+01 2.224848728323621308e-02 1.200900679614810701e-01 3.054907382977450903e-02 -1.482933823759303493e+00 2.758350033797594275e-02 6.687740986910442609e-02
0.000000000000000000e+00 -1.956002327852452481e+03 2.996240331429555592e+00 9.167630251480808345e-01 6.562964548672592002e+01 2.210947564468187729e-02 1.180614260825272877e-01 3.701437231965798436e-02 -1.391351201223026912e+00 9.942131550245814076e-02 6.514808099193383772e-02
0.000000000000000000e+00 -1.953239801143201930e+03 2.927261409468741693e+00 9.605703681973813968e-01 7.460437051900908045e+01 2.209935736950649834e-02 1.219243886140917305e-01 3.079829430250091704e-03 -1.946502271638357096e+00 7.880840658938408072e-02 7.346218910001804658e-02
0.000000000000000000e+00 -1.935437662372923796e+03 3.000658297290093923e+00 9.024090171756247170e-01 6.769846782741475977e+01 2.207953951574251339e-02 1.145816634054584171e-01 7.948748616054292226e-02 -1.539033059013521720e+00 8.925322412919614590e-02 3.583432392889325524e-02
0.000000000000000000e+00 -1.933805623486735158e+03 2.911363646475719325e+00 9.919358548080990934e-01 6.300824202107786931e+01 2.238127443805671205e-02 1.199685052926062756e-01 7.223334377177750842e-02 -1.388931191668023590e+00 1.087766606509887933e-04 1.062936726060087662e-02
0.000000000000000000e+00 -1.929494610033922072e+03 3.181212809179950529e+00 9.796949117649562666e-01 7.455380947098643674e+01 2.206163993863170109e-02 1.155786352390692356e-01 3.524631916099341122e-02 -1.931875121938386286e+00 6.181610774180848478e-02 7.019924367214637473e-02
0.000000000000000000e+00 -1.916865546703380687e+03 3.038354499364010142e+00 9.458551541595904277e-01 6.899401688348629591e+01 2.220245012933696679e-02 1.219420079881458202e-01 2.487437150524363268e-03 -1.675003262565609718e+00 3.009872487920760634e-02 2.816306706174745433e-02
0.000000000000000000e+00 -1.910083872802863198e+03 3.195314994553401178e+00 9.434579808978227344e-01 6.695385389534440890e+01 2.225785710842509077e-02 1.185885345619088482e-01 6.726202090402759459e-02 -1.478871763582271237e+00 9.219526121789600737e-02 7.974334498058736898e-02
0.000000000000000000e+00 -1.906067519827985961e+03 3.005085486178128207e+00 9.071758552060751324e-01 7.031859041009337830e+01 2.241764999925086044e-02 1.153535324194209649e-01 9.497758539406710165e-02 -1.737491350563301840e+00 4.498980751281409646e-02 7.048563936902854654e-02
0.000000000000000000e+00 -1.898104495320363640e+03 2.906405239279995278e+00 9.232249049799992058e-01 7.189753346875141915e+01 2.254051466861949071e-02 1.206501981362669562e-01 7.138703685166891688e-02 -1.787793815840281297e+00 7.677990584199531621e-02 7.778396182194799446e-02
0.000000000000000000e+00 -1.896180875579831763e+03 2.816680825804938060e+00 9.047753259867234998e-01 6.866607018539141905e+01 2.243958210834775396e-02 1.213181730405272774e-01 7.089778768346620408e-02 -1.672812409162908409e+00 3.271640103148435591e-02 3.022777613467719782e-02
0.000000000000000000e+00 -1.886296108617283380e+03 2.879855396385334831e+00 9.547229628582862837e-01 7.154520385836195828e+01 2.225394228130547422e-02 1.284099795456275228e-01 2.538386342213697772e-02 -1.886066758080407801e+00 9.695660703330855404e-03 3.899758806138954592e-02
0.000000000000000000e+00 -1.877227915212333755e+03 3.054282864829381161e+00 9.180900830463313289e-01 6.954265860336312244e+01 2.246921576717146596e-02 1.168893098777911699e-01 9.699064834646606292e-02 -1.654986226601407928e+00 6.881860445752055466e-02 1.021924183345727065e-02
0.000000000000000000e+00 -1.876738873137247992e+03 2.977384778582288227e+00 9.952819319739387716e-01 6.237421039292739522e+01 2.221979314913797091e-02 1.276338589721262018e-01 4.287442223878890069e-02 -1.321638497374627352e+00 1.153254197122866032e-02 2.571293444325943589e-02
0.000000000000000000e+00 -1.864882114013964610e+03 3.156274089466319488e+00 9.732740222783294870e-01 7.560178980941046234e+01 2.248866198907273350e-02 1.185477401037318829e-01 2.720426219595560927e-02 -1.936596374723686731e+00 7.234854441048946261e-02 2.761930373399315575e-02
0.000000000000000000e+00 -1.850586692505651172e+03 3.118280507039403293e+00 9.712696708424281011e-01 6.481110944238969296e+01 2.219434642669339958e-02 1.210146365737855417e-01 4.616532524461419706e-02 -1.431569126452697738e+00 2.550144603165342000e-02 1.574010879666125351e-02
0.000000000000000000e+00 -1.845835679017436860e+03 2.810995790938457084e+00 9.026976619112700995e-01 6.036119334465431763e+01 2.236212198778031804e-02 1.142162209876987494e-01 1.452156546623371153e-02 -1.138342950458344660e+00 9.734730064480934947e-03 2.864141041262310144e-02
0.000000000000000000e+00 -1.841796738004441067e+03 2.864659642254758776e+00 9.055346188334426616e-01 6.107590477443450538e+01 2.246133518999087614e-02 1.185977077501997878e-01 1.155589285259319733e-02 -1.150984015786070902e+00 2.985570466537103285e-02 6.338368144441873520e-02
0.000000000000000000e+00 -1.823559011357878944e+03 3.094213019604109327e+00 9.965481650298246841e-01 6.064114695838303959e+01 2.252402139565824399e-02 1.256238749520906528e-01 8.563412906344239350e-02 -1.106079263688847458e+00 5.162527103715974092e-02 2.338280417870196998e-02
0.000000000000000000e+00 -1.809321192875195493e+03 3.029095388265653277e+00 9.924997609458504622e-01 6.919676628286288178e+01 2.218535216084191811e-02 1.239781135469026074e-01 5.091888085913662265e-02 -1.603802540765902451e+00 8.492229627297585848e-02 1.760030698760331122e-02
0.000000000000000000e+00 -1.799037860030039610e+03 2.840660988676533272e+00 9.322904835691151471e-01 6.381353618720735454e+01 2.257616513954261925e-02 1.164672090048810005e-01 8.818736392953529721e-03 -1.266751430893908736e+00 4.989414399338041456e-02 5.154323146513033888e-02
0.000000000000000000e+00 -1.796248088235136265e+03 2.909366504542167498e+00 9.494142140829597842e-01 6.299430815067102429e+01 2.232333330487864392e-02 1.277030189477276201e-01 5.192675254252274858e-02 -1.177836335193346518e+00 9.320805096561046721e-02 2.350265205867169832e-02
0.000000000000000000e+00 -1.794326335607184319e+03 3.021076929179952852e+00 9.145626197536783630e-01 6.729974943224280537e+01 2.214826112459331378e-02 1.147161326520300118e-01 5.347726028033338713e-02 -1.431003433067063790e+00 9.937289719165165458e-02 3.348250167728454574e-02
0.000000000000000000e+00 -1.775368218660140428e+03 2.962762033477162049e+00 9.086011178235839925e-01 7.318213061904808114e+01 2.207602763029638954e-02 1.184651773888339699e-01 6.143504835174356388e-02 -1.840974222827816531e+00 5.413823385852326725e-02 5.812572555899030158e-02
