weight logl logA n_s H0 omega_b omega_cdm m_ncdm w0_fld Omega_EDE tau_reio
0.000000000000000000e+00 -3.293080384502499328e+03 5.540874422952655198e-01 8.403859741087452706e-01 3.363659451353784302e-02 1.652704308914938469e-01 3.836160537719554009e-01 4.406910746991135053e-01 3.040817466742655739e-01 8.247408281713691780e-01 3.835794837175305894e-01
0.000000000000000000e+00 -3.282818024767760562e+03 5.494781006883929786e-01 9.298356704533283779e-02 2.360846343796487723e-01 2.866007108601601461e-01 4.357332762519183778e-02 7.814024012134273001e-01 1.064491428641824999e-01 7.645824715281874795e-01 9.934385564241673405e-01
0.000000000000000000e+00 -3.237208785900815656e+03 2.930681061127078380e-01 2.007694633153889185e-02 1.612412731791134091e-01 9.819577101926364460e-01 9.571020470736767427e-01 5.019674433352964149e-01 1.177468615697571108e-01 6.726616664519856625e-01 8.036420334396262577e-01
0.000000000000000000e+00 -3.110210904770897741e+03 2.153656953477179892e-01 6.515613642162114694e-01 1.395646906484928618e-01 8.175175762789712586e-01 5.853418397343194135e-01 5.686917257358542477e-01 1.675265118790818519e-01 3.682126514629412428e-01 8.445996616577078342e-02
0.000000000000000000e+00 -3.056979461639974488e+03 4.899250721439736278e-01 4.369855724302985633e-01 3.738621533590966717e-01 9.081988528101261338e-01 4.257652597099426117e-04 7.694870493631233987e-02 5.844439221651520633e-02 3.225095878486846646e-01 6.099805129588803387e-01
0.000000000000000000e+00 -3.035037346390045968e+03 1.240952590917694387e-01 4.943252548913612543e-02 2.029071193474519808e-01 5.187064541592460998e-01 7.619679159260244194e-01 6.635185957857924199e-01 9.965398815306381053e-02 4.571010499024867890e-01 1.441335956794742579e-01
0.000000000000000000e+00 -2.999714595404896954e+03 8.965826205373526037e-01 2.202233245644596993e-01 5.546596004325066165e-02 4.996667074115090923e-02 3.861908453399276464e-01 6.848316634841764561e-01 3.432167284008785790e-01 8.691796829201322572e-01 2.365761039918320430e-01
0.000000000000000000e+00 -2.990890495217272019e+03 6.801992299032036948e-01 1.279176234095364961e-01 5.684724308622501887e-02 8.840506352384199795e-01 8.120529604755238884e-01 4.117054967636286644e-01 3.380360535106113895e-01 7.795139722130718374e-01 1.794243379533744243e-02
0.000000000000000000e+00 -2.907960680669893918e+03 3.856594660210709291e-01 8.422344880233442188e-01 1.220978366028180329e-02 1.382466971925900845e-01 2.216601114558942598e-01 5.002533934101462965e-01 3.938856877170543447e-01 6.137049997827176417e-01 6.246008793948624183e-01
0.000000000000000000e+00 -2.881803949464214838e+03 5.707878674549307085e-01 7.046332886066241086e-01 4.148960293272025979e-01 6.156857474086159243e-01 3.983774125734718119e-02 2.435678189143545280e-01 5.995507364737451272e-02 4.898773054931843118e-01 1.851799249545282855e-01
0.000000000000000000e+00 -2.867905502064118537e+03 8.611744436538674163e-01 1.023175752802276683e-01 4.056832161150846217e-01 9.701759951529910220e-01 3.023503962566396197e-01 3.242622037631389675e-01 4.244513294298646322e-03 4.866793049558282291e-02 2.002044907257682915e-01
0.000000000000000000e+00 -2.819422831288271027e+03 3.413348645278142524e-01 9.274943334001113371e-01 1.554650700516369000e-01 7.962239041741758783e-01 9.405857745719647944e-02 4.261715194089740200e-01 2.661693305076123783e-01 2.826827870951100774e-01 2.961524237733036413e-01
0.000000000000000000e+00 -2.770451689326796895e+03 9.463416709612975097e-01 6.837131870426452762e-01 3.236566166753844787e-01 8.511369279491063367e-01 3.697453767557804527e-01 3.541710127266487484e-01 1.734841103808275609e-01 8.959810991215201303e-01 5.231333851894112152e-01
0.000000000000000000e+00 -2.748061194407072890e+03 8.656386616398662470e-01 9.318330600482201964e-01 7.624420691545452655e-03 8.903364135627207521e-01 9.266311738747921023e-01 4.883209709895419692e-01 4.066143421438191963e-01 5.175107340408693357e-01 5.357417124025874999e-01
0.000000000000000000e+00 -2.732509696786996301e+03 4.173868186034125349e-01 7.419474967626998874e-01 4.136945154179328954e-01 1.846351815416265030e-01 2.882380564045634586e-01 7.124819335232105422e-01 4.933486627405236913e-02 6.663762658789736948e-01 3.055720600545950294e-01
0.000000000000000000e+00 -2.655834010481059977e+03 3.113365974502899647e-01 2.231569188402025006e-01 4.476158536742513849e-01 9.329166295655892949e-01 4.531220659653040217e-01 4.869984389365251687e-01 4.840950183571079979e-02 6.028603941220204154e-01 3.205875998281051409e-01
0.000000000000000000e+00 -2.649250285789927602e+03 3.649488189042482400e-01 7.219808919014646387e-01 1.699558481014751266e-01 7.443535589820013953e-01 8.900623106412836050e-01 2.898709329776207877e-01 2.215554426441612712e-01 1.558735022999261366e-01 4.305086717263528762e-02
0.000000000000000000e+00 -2.621220305973803988e+03 1.979878215061725566e-02 5.252545422970473776e-01 1.640622657558026276e-01 4.212431100024349728e-01 3.907084516719785405e-01 9.012422073384530607e-01 2.421526733737632275e-01 2.118615833749873945e-01 7.485801854937932376e-01
0.000000000000000000e+00 -2.599065311104287957e+03 3.453939300178587857e-02 5.486150701854978218e-01 1.214600374507742719e-01 4.297075579935075718e-01 2.141022614742149610e-02 2.064339042987222150e-01 3.495936304169252606e-01 2.631166876345852890e-01 3.667987094028648531e-01
0.000000000000000000e+00 -2.562852468627652797e+03 2.907536220697912732e-01 7.680793964027832210e-02 1.856527579495949043e-01 5.475657222848601124e-01 8.774958897347723275e-01 9.433032567568480076e-01 2.023359370490465103e-01 2.444628411733089646e-01 8.352922779366934725e-01
