weight logl logA n_s H0 omega_b omega_cdm m_ncdm w0_fld Omega_EDE tau_reio
0.000000000000000000e+00 -2.067374131801769181e+03 2.824717126350760221e+00 9.656581006682402046e-01 6.831242995711758681e+01 2.228001706610162683e-02 1.100355567320388389e-01 8.714546473025089335e-02 -1.598692035693149993e+00 8.834464749375600667e-02 7.853045251085123690e-02
0.000000000000000000e+00 -2.060671989471642064e+03 3.027925198105579696e+00 9.294489425340253241e-01 7.195043135104829446e+01 2.216973884379797380e-02 1.235265674248244017e-01 4.911579349388328630e-02 -1.923965808473012018e+00 5.226442254621353062e-02 6.292510214097865595e-02
0.000000000000000000e+00 -2.054462964438444942e+03 2.883273045391866685e+00 9.118215131095417370e-01 6.963706833968770127e+01 2.223708031888158368e-02 1.286378342619877158e-01 4.571461388253717124e-03 -1.825386210771850815e+00 1.911624597663942604e-02 7.604240940396686521e-02
0.000000000000000000e+00 -2.043299537684298684e+03 3.129566830036891290e+00 9.797115459727261388e-01 7.371208510270635372e+01 2.226883792330551157e-02 1.121252176206969375e-01 8.351582132143750559e-02 -1.970627167926865875e+00 2.950189389289903374e-02 3.166524222091407492e-02
0.000000000000000000e+00 -2.038129549645509087e+03 3.164523929595663532e+00 9.824814636692996705e-01 7.395959840670754204e+01 2.250684239945820869e-02 1.116799360565880056e-01 9.654015411792654655e-02 -1.987960954817285852e+00 1.621387720815447089e-02 2.673394902842956417e-02
0.000000000000000000e+00 -2.024587351433288632e+03 2.886200267814923670e+00 9.179803889243478565e-01 6.436218538028080616e+01 2.249531036540136988e-02 1.175597618859351989e-01 2.107583892071514253e-02 -1.449199367184547782e+00 8.830816802250096229e-03 7.901379805254850341e-02
0.000000000000000000e+00 -2.011541110334518862e+03 2.823944715747532808e+00 9.304847590016980252e-01 6.091249140841388510e+01 2.248186848535167759e-02 1.185154037199769167e-01 3.443986745697889124e-02 -1.179941596127118464e+00 4.374631390926885660e-02 5.212996626259748523e-02
0.000000000000000000e+00 -2.004202652566185861e+03 3.082200140028338087e+00 9.965831092730875751e-01 7.579456397944673540e+01 2.255933569838416280e-02 1.103631572922257331e-01 1.631359627081677838e-02 -1.926331325438815023e+00 7.590830097315361125e-02 1.627693588784801665e-02
0.000000000000000000e+00 -2.001410594988776211e+03 3.057144680590944574e+00 9.027875169008943157e-01 6.834880297856918219e+01 2.223487320284195032e-02 1.224941856559659537e-01 2.815650584795695993e-02 -1.670106935815619087e+00 4.474794570970133667e-02 3.440327484284855242e-02
0.000000000000000000e+00 -1.951749800432101893e+03 3.181521006747565217e+00 9.868889394372881707e-01 6.404279805653594337e+01 2.200685048441564443e-02 1.105318225383220831e-01 5.871447331046136808e-02 -1.403707687095242740e+00 2.380925723376235009e-02 5.063558420505832186e-02
0.000000000000000000e+00 -1.949953691458770209e+03 2.994777982231652036e+00 9.540055027594975812e-01 6.636548832172644552e+01 2.238972357554912251e-02 1.203381443256154315e-01 6.772346437341147940e-02 -1.543551152620235456e+00 3.922400066126627977e-02 5.912352796851975262e-02
0.000000000000000000e+00 -1.940345283751476700e+03 3.175827731053069591e+00 9.783463258975377830e-01 6.510434862358626162e+01 2.242233492786967555e-02 1.225929469340662631e-01 8.836308886984504951e-02 -1.418767817266436193e+00 7.348967874183558180e-02 4.050566359677006817e-02
0.000000000000000000e+00 -1.933591831352030113e+03 2.895476504787456662e+00 9.141627510472809526e-01 6.481589425181262243e+01 2.256803088258688833e-02 1.298221484200838827e-01 6.497692030201950020e-02 -1.451502143857197780e+00 4.438546904899953738e-02 7.912107449973398987e-02
0.000000000000000000e+00 -1.928556039355444682e+03 3.178710020806212455e+00 9.195109567892241209e-01 6.193802937942581366e+01 2.207416102382961029e-02 1.290237452396049145e-01 8.740785169039239078e-02 -1.360459378534917052e+00 3.413027393154144558e-03 5.196008995019367471e-02
0.000000000000000000e+00 -1.908151910312630662e+03 2.974679664774215304e+00 9.249110790688513939e-01 6.785628170664965353e+01 2.241601126888700252e-02 1.226682703045007539e-01 9.993857371021910851e-02 -1.624524901998087412e+00 5.278039288045080490e-02 1.339622512813287702e-02
0.000000000000000000e+00 -1.897493761309973252e+03 3.096693192638561687e+00 9.896084767527463244e-01 7.435298642354310061e+01 2.247504831071936784e-02 1.193206325094608861e-01 4.011522101187767197e-02 -1.917647303714874241e+00 5.960517050619743018e-02 5.373344983371797223e-02
0.000000000000000000e+00 -1.897108462045046736e+03 3.126863872098217811e+00 9.332899910657093123e-01 6.995006025335172239e+01 2.238104426154282831e-02 1.160880368165365245e-01 5.666124710402869330e-02 -1.738804460994810785e+00 9.470183886327733502e-03 7.891840359311161346e-02
