weight logl logA n_s H0 omega_b omega_cdm m_ncdm tau_reio
1.181188173179931572e-45 -1.056195655545561038e+02 3.059758374180244545e+00 9.269905904881983183e-01 7.410786461716404006e+01 2.256748020286634265e-02 1.254546605057439979e-01 9.013162006549685357e-02 2.278641761366218543e-01
1.840754733732207241e-45 -1.051734107439512655e+02 2.964195842218260157e+00 9.194741848705448861e-01 7.383210423032355152e+01 2.235473850168041149e-02 1.252447630685485647e-01 7.539514655121321018e-02 6.276266553015772409e-01
5.470061455139553766e-45 -1.040817965615329541e+02 3.063494549206178696e+00 9.399130485598611306e-01 7.361526362615418861e+01 2.231210989067550221e-02 1.203989422363673373e-01 3.161966639399802631e-02 5.918627570315259101e-01
1.091688130107213511e-44 -1.033882760784601942e+02 2.953965086777719407e+00 9.456811715699688925e-01 7.308543932165009949e+01 2.224180812007289440e-02 1.101111806660104026e-01 8.637106745802770533e-03 1.374221416901531823e-01
2.474559928533768065e-44 -1.025674387462947834e+02 3.068378347390292582e+00 9.986184259405495034e-01 7.352687106055876143e+01 2.227499461889844573e-02 1.201281947672216688e-01 8.969827273305985837e-02 2.992059986751052780e-01
6.767467374679756452e-44 -1.015588743982404338e+02 2.861534662427998921e+00 9.922330333707977124e-01 7.405091521809556809e+01 2.228736705185699329e-02 1.292483749781919433e-01 3.394269874698709749e-02 2.459455831578046536e-01
2.076542976529766372e-43 -1.004352117463651979e+02 2.813401295640210353e+00 9.063147480860658245e-01 7.345400347390697959e+01 2.246257083117708317e-02 1.167793235589944384e-01 5.625698597291195480e-02 4.016598313638877205e-01
3.100321789328923104e-43 -1.000319103177456270e+02 2.932914798317003857e+00 9.988389857581033704e-01 7.305574816666525351e+01 2.235149313638538915e-02 1.116748728204287056e-01 8.732765593258577652e-02 2.095442392678601162e-01
3.287181418270375568e-43 -9.997088574104078873e+01 2.822296602975606916e+00 9.898802818686094351e-01 7.301785517310949558e+01 2.226877097678101741e-02 1.113236609338634497e-01 5.965214462874379037e-02 1.612017984429225115e-01
6.510526924997611095e-43 -9.928499583305409715e+01 3.167601300341435611e+00 9.077028134224124356e-01 7.400694497029077468e+01 2.239348049714047842e-02 1.290816898114588995e-01 8.410467280831278314e-02 4.985813168031443671e-02
9.673003658590503242e-43 -9.888657734943147659e+01 3.038420503862856226e+00 9.409038978220021221e-01 7.356033334506190613e+01 2.245237095843235359e-02 1.180114557414078114e-01 3.787307863663520735e-02 9.133305998203829212e-02
9.889610160428933368e-41 -9.425676131356323140e+01 3.145461906330365487e+00 9.945035027298411157e-01 7.334596846999799880e+01 2.210842064891220538e-02 1.220226007457714118e-01 3.565611216527946742e-02 3.716975905248818823e-01
1.221227273839162428e-40 -9.404330463260920681e+01 3.182137755107583121e+00 9.517061155970975017e-01 7.295494602586322230e+01 2.200289078778190979e-02 1.163069156260544135e-01 7.305537207246996789e-02 7.557668288606760043e-02
1.995892599226052698e-40 -9.354956957943817031e+01 2.816038610815110310e+00 9.955912505272698221e-01 7.343611625645478114e+01 2.228062543489536806e-02 1.194740429597338921e-01 1.116339505692876075e-03 3.773576353067905481e-02
3.819841052385433658e-40 -9.289795213544714159e+01 2.801766221749022456e+00 9.051231837943427561e-01 7.367682762613669922e+01 2.246001882453394285e-02 1.249079316844914495e-01 7.954304945629626922e-02 2.202630526552238066e-01
1.831637800080284238e-39 -9.132786531555720444e+01 3.124505555149617031e+00 9.015784969010742778e-01 7.324187473886345856e+01 2.252594126488079163e-02 1.181251157965373805e-01 9.456710403988567715e-02 5.214804655595419725e-01
1.896148606363773853e-39 -9.129075107523749466e+01 2.847943336116501634e+00 9.812303008686353856e-01 7.355366454180580149e+01 2.220374145934378429e-02 1.272908548188195210e-01 5.268953926340019800e-02 3.763255225517603275e-01
