weight logl logA n_s H0 omega_b omega_cdm m_ncdm tau_reio
2.908209944007586161e-07 -7.191187023638300388e+02 1.510350219872010902e-01 8.486899072418756518e-01 5.231938265248029518e-01 6.731937117870867571e-01 6.521267625439121085e-01 7.047204047937596361e-01 2.106453817561337871e-01
3.099481072994495542e-07 -7.190525054145505237e+02 2.343707750042228755e-01 1.610703852790390522e-01 5.228063311446519146e-01 3.103133602793829438e-01 8.985146725401578216e-01 8.080589326652450888e-01 2.770545645214179675e-01
3.169658385171814320e-07 -7.190276162990691091e+02 7.830170273892433919e-01 6.661393546006213473e-01 5.131200360009958716e-01 8.366808176726734381e-01 3.920265298975843526e-01 4.486648555595416088e-01 6.911029154348126147e-01
3.236791279268680858e-07 -7.190041576230381679e+02 5.649636761730647549e-02 7.921032986130696063e-01 3.859641544669119018e-01 3.680889962220497136e-01 9.596434426765539927e-01 2.222743262449596857e-01 4.222730557117349015e-02
3.349269813304638189e-07 -7.189674977603200432e+02 6.709167018188166853e-02 9.887962785092807572e-01 3.835970083304247602e-01 4.716758463519090672e-01 9.291211614609098390e-01 7.330087886335158176e-01 4.132862196072716321e-01
3.351918522426246672e-07 -7.189642072410488254e+02 6.683728604312931809e-01 4.928825208292098026e-01 5.198890442819331659e-01 3.404785277465648408e-01 7.212040487159125934e-01 5.126245904177578749e-01 3.669281388150624768e-01
3.576644887395464407e-07 -7.188968149375301664e+02 4.183887975512311508e-01 8.048440771362784796e-01 3.729864889880025736e-01 9.312185262840315669e-01 6.391305259184988374e-01 7.622607897507536201e-01 1.283143815023113365e-02
3.633700127318177204e-07 -7.188784886682766455e+02 9.090394512866121213e-01 5.918110010318879954e-01 5.216915854281509723e-01 1.393929221281465791e-01 8.826351249345077976e-01 3.983030495717011510e-01 3.572343939322036865e-01
3.903472713980611731e-07 -7.188043735198093600e+02 6.418593836013712917e-01 9.162720389729276382e-01 3.426638709005059846e-01 2.913570058938607099e-01 2.760830595235574947e-01 9.099142791946374098e-01 5.344487865974375529e-01
4.075045768786258392e-07 -7.187588581379874313e+02 6.248210898700812255e-01 8.006012661027719357e-01 5.167219694930952345e-01 2.025347754702252479e-01 7.073541324394355678e-01 3.702088149687587926e-01 3.724499940252495866e-01
4.116339372810455600e-07 -7.187462758495563548e+02 7.513747328196793696e-01 9.414121698969943886e-01 3.629686074483932101e-01 9.717976752393213680e-01 4.341229685422589579e-01 9.344527996000705494e-01 5.585261648098921450e-01
5.004221313549341528e-07 -7.185484582972665066e+02 6.866039607662215438e-01 8.759912603763209127e-01 3.716924202266167487e-01 6.423494507212936799e-01 6.354084525751072521e-01 2.248164987495046008e-01 5.759050486785720624e-01
5.124704552601053341e-07 -7.185221672411313421e+02 7.238838705316418265e-01 5.989037943102785144e-01 5.195290346605704324e-01 9.192587952704055487e-01 4.579430161046413872e-01 1.014949957052670992e-01 3.633898633003564971e-01
5.379250935477484013e-07 -7.184711909830649574e+02 6.340522471870706500e-01 1.301183334353506194e-02 4.783620346300704318e-01 3.975129747384942291e-01 8.163069478965778725e-02 1.725289059574575123e-01 4.864089570258600670e-01
5.578293767299871015e-07 -7.184323571630566221e+02 2.884787698640101095e-02 9.865417286958932941e-01 5.149180735164776701e-01 1.047342042261533157e-01 9.536155193965469845e-01 9.635683357066899823e-01 6.706526917600246218e-01
6.019010894516849145e-07 -7.183538171736361164e+02 4.245094251739272018e-01 9.446097233082306754e-02 5.086876116828005223e-01 2.191800795148870495e-01 6.363671383584603714e-01 8.472747860394344022e-01 3.031156895954545405e-02
6.100883668187197403e-07 -7.183378064918963446e+02 4.109106245015080594e-01 5.906064109568233134e-01 3.854565340882799562e-01 2.056215726903729557e-01 9.462553450331880889e-01 6.155993947385307585e-03 4.136944150328569769e-02
6.612775951509184679e-07 -7.182547365881102905e+02 6.347552276597997478e-01 5.648826479435733461e-01 3.628227603288631808e-01 8.659547512452395734e-01 3.328502852206495222e-01 4.459879030386010301e-01 6.247041931790753289e-01
6.818391237917840764e-07 -7.182216165610602729e+02 8.915711680060537381e-01 5.852737786666813991e-01 5.045263801830082162e-01 2.844698942503898209e-01 4.833241928168880985e-01 4.568076449112178361e-01 9.187835754505433439e-01
6.816155220676383802e-07 -7.182194445539669232e+02 9.135177021238474193e-01 5.347400849256238597e-01 3.556746973652979982e-01 1.229616503376620429e-01 5.745521039569315702e-01 7.740681196614552784e-01 5.618119215278705170e-02
7.518497154083747780e-07 -7.181188738447627884e+02 2.299509926106488855e-01 8.859301120519816886e-01 3.716713781053797572e-01 4.150208944205799888e-01 7.153881652733380392e-01 5.056622170435490782e-01 1.193400606069945358e-01
7.530487413457585536e-07 -7.181147803469614246e+02 9.592339575796334783e-01 2.229423422844447611e-01 3.465803735414029196e-01 3.504375475346603874e-01 2.403139158792565455e-01 7.536579269140890602e-01 9.683786557488847091e-01
7.544765911295607158e-07 -7.181103860501558529e+02 9.355684826834457235e-01 3.167372743555292303e-01 5.218064432396010144e-01 6.221498231882145458e-01 7.824906674690476072e-01 9.124189322500073640e-01 3.561627536767970614e-01
7.594138682705197687e-07 -7.181013633924364967e+02 9.748871918625834354e-03 6.330243057751804292e-01 3.530912714485558990e-01 6.537939618308404865e-01 2.821211797884154437e-01 9.080387739353572574e-01 7.719530040466301424e-01
8.128184394135321229e-07 -7.180309025393560205e+02 1.480377837977153721e-02 8.994262143057962788e-01 3.488170686484752814e-01 1.916082001657247735e-01 1.158129496413106141e-01 4.851151115673590919e-02 8.197720736759863680e-01
8.300929906595268359e-07 -7.180073725707551375e+02 9.702832313481798421e-01 6.509162178887245576e-01 5.149332308668741476e-01 5.847495474514352587e-02 8.522247979263037898e-01 4.402735402437496504e-01 8.202283107059626932e-01
8.531373852733662436e-07 -7.179774897064047536e+02 9.252234417230620345e-02 9.560180370120907600e-02 4.991477703139203248e-01 4.311636830437765022e-01 3.324115697512051160e-01 7.867938426472842472e-02 9.342300192078578647e-02
8.556400724702801044e-07 -7.179720604905785422e+02 9.648903862197608650e-01 3.115662105815647509e-01 5.258029982988450257e-01 5.821735527607951877e-01 7.486418483131418444e-01 1.263970178612404682e-01 8.691385669152801308e-01
8.586864955006051136e-07 -7.179660064113336375e+02 2.079231370455751904e-01 8.793599374488252352e-01 5.067301654835205671e-01 8.533566619829193733e-01 3.732650810644158046e-01 7.189086580513348590e-01 2.899392795380358878e-01
8.666903054069231860e-07 -7.179542285917702884e+02 8.086449185184163557e-01 1.352628189197226938e-01 5.280118222018359564e-01 6.539601428678099015e-01 9.039489982680660729e-01 6.368963515002561415e-01 8.683033377772406691e-01
9.369073653034256383e-07 -7.178738258879280920e+02 6.577449163193702653e-01 2.721959387272619990e-01 4.920487494750129809e-01 6.283441772111248991e-01 2.264651235676233831e-01 5.044527305066204281e-01 5.011946991125919570e-01
9.750158245583147765e-07 -7.178314566010268436e+02 1.790387129607551309e-01 4.169079868682380452e-01 4.866984138056359432e-01 5.852432718454304572e-01 1.958101208574422047e-01 9.455768191914084575e-01 5.561722837068915348e-01
1.141589797861910603e-06 -7.176712331727877654e+02 3.752636973839879042e-01 3.198875707726204221e-01 5.220243407269113955e-01 6.783910695379878897e-01 7.990384039420102003e-01 8.886589492116427902e-01 5.888795241841650041e-01
1.155648576652423129e-06 -7.176564932986296981e+02 7.934357181267336356e-01 3.385312593559798300e-01 5.310496093674538232e-01 9.558360225229490803e-01 8.465762702623362834e-01 7.375913317177004158e-01 9.474160576171405390e-01
1.249913309174891114e-06 -7.175755808269780118e+02 8.751280760626343191e-01 2.901461468866511906e-01 4.908817056364489506e-01 1.225496754280576139e-01 3.360840462737194612e-01 2.348771207548344675e-01 1.158301106857458906e-01
1.288823777853397353e-06 -7.175424250209097181e+02 5.599662093387439699e-01 1.101912215746836399e-01 5.217041533406602261e-01 3.217768860739196324e-01 8.176951093687935268e-01 6.340494242293082117e-02 4.308198925034490978e-01
1.291621160917270554e-06 -7.175377568799681285e+02 8.163696718287193343e-01 1.200034478219972334e-01 5.115013487131102599e-01 1.373484522783630091e-02 9.190281196335488012e-01 6.600368399985304668e-01 6.180008584747032074e-02
1.356762554627834778e-06 -7.174860536358514764e+02 4.399340999590567458e-01 3.032120782308482809e-01 3.587326586977406251e-01 1.982889920197506983e-01 4.327755191967253001e-01 3.711188047039382099e-02 7.571704819625435512e-02
1.437351064806765568e-06 -7.174258531419962992e+02 6.321734390404634141e-01 3.294826839311607580e-01 5.074832138097827849e-01 1.959993181335720758e-01 7.522893996481313517e-01 9.954524447850560120e-01 9.760293341940687872e-01
1.450455441004837788e-06 -7.174142774188680960e+02 2.838539683866995178e-01 6.084185895240883379e-01 3.687269987051863263e-01 7.385726784665932465e-01 5.493040776570621286e-01 9.100723982363584375e-01 6.448164305860926149e-02
1.455468939200005825e-06 -7.174083268795467347e+02 9.780439166138259477e-01 7.518655133748777253e-01 4.914637644867951849e-01 5.361627716538324151e-01 2.588914487592802738e-01 4.085693353655260873e-01 5.410852254027975761e-01
1.512684041894736954e-06 -7.173672694391151481e+02 5.993160795205335623e-01 4.754354434497585213e-01 4.761561203059273550e-01 3.290933752124890477e-01 1.259974104145462626e-01 3.386888142523630796e-01 7.497975049423430960e-01
1.619143484307575309e-06 -7.172967577271914479e+02 9.047920019020587734e-01 1.852806275783585033e-01 3.701398187436732989e-01 3.734469039505221577e-01 6.257219753209807278e-01 2.655967121368081330e-01 3.299250871753326431e-01
1.627587816606254670e-06 -7.172890559716059897e+02 1.983096972078837172e-01 7.507253235400479507e-02 3.657523219622621502e-01 8.745412593095752696e-01 2.904069348678630647e-01 4.234694676248597078e-01 4.183485366511783266e-01
1.629256698504104729e-06 -7.172855311256017785e+02 3.996456986719992832e-01 4.413124002057966511e-02 3.659201491813894869e-01 4.764231978662002431e-01 5.686274238150372806e-01 7.522138155443417462e-01 4.458238642015333042e-01
1.680729768257281012e-06 -7.172519269382627272e+02 4.744490592727095279e-01 6.534313980922890064e-01 5.223752550033259334e-01 6.255188842754415557e-01 7.603724957247166572e-01 3.528672114918938174e-01 8.369754698476639110e-01
1.692122189384608214e-06 -7.172426715487022193e+02 5.290398007872690878e-01 6.433087753532658049e-01 3.565836344115047574e-01 4.171169489553555598e-01 4.052746666400414144e-01 8.255469298964144276e-01 1.460602447342509436e-01
1.703804704051194897e-06 -7.172332912116868329e+02 8.627850349752230752e-01 7.562973671010930765e-01 5.158731551381434688e-01 6.516449731111684240e-01 7.025169501921086912e-01 9.316308969210663760e-01 1.155844255800515530e-01
1.802314079969974509e-06 -7.171745835840177961e+02 8.549308725342373849e-01 4.880067413454748371e-01 3.590274598560182495e-01 7.055637436605607382e-01 3.364989820694047618e-01 9.710821155715019248e-01 5.295048468717969969e-01
1.830221324750476828e-06 -7.171567181212001287e+02 1.403845550443157952e-01 1.012163404183815674e-01 5.130840114743163705e-01 9.571560526189893947e-01 4.665706809345122608e-01 4.922823514074602391e-01 3.543705902877908320e-01
1.851628933384172440e-06 -7.171425892670216626e+02 9.152398087016238026e-01 7.945063745267897382e-01 5.125637048618139069e-01 3.530611036730118002e-01 7.832549154052392826e-01 8.211173698057985249e-01 4.333537347261721129e-01
1.852977185069015840e-06 -7.171393613884287106e+02 7.474765258208935226e-01 7.300667704303293037e-01 3.499924807313437025e-01 2.827014933031516408e-01 3.522259053983678445e-02 4.149978360770435470e-01 4.091789231643949698e-01
1.860345725103183393e-06 -7.171328926790630476e+02 9.377250671589947295e-01 4.860201643831705276e-01 3.541502830140031977e-01 2.013674268566930659e-01 3.248320587862780773e-01 2.819739037071136156e-01 1.403194245260976913e-01
1.856520802660070119e-06 -7.171324508233437882e+02 3.222533989751620309e-01 7.349317150675447330e-01 3.645123176633012774e-01 6.926627126413870128e-01 9.193386856800944695e-02 4.241469392105956526e-02 1.026725617216494024e-01
1.886306771917790421e-06 -7.171140341948106425e+02 1.603535818612243924e-01 4.208135892731048600e-01 5.100902889238856375e-01 5.904999065466048913e-01 6.157366402728740029e-01 9.590789843194926778e-01 4.825949347761597785e-01
2.033880321745367604e-06 -7.170362095661984085e+02 8.853917512041886706e-01 1.325131416726671452e-01 4.861524964841366092e-01 4.990165921307671004e-01 2.141804846879991064e-01 2.659793487785478971e-01 4.706857022975826643e-01
2.044197080092763074e-06 -7.170286499367015267e+02 8.506764920661735729e-02 1.475885824867567697e-01 5.286900219739850693e-01 6.037389226962140976e-01 9.954827596780959631e-01 2.761054778477400884e-01 9.593489155400043433e-01
2.128733007939422252e-06 -7.169856280524418253e+02 6.088717231318645506e-01 2.061428801779996434e-02 3.580114619185147395e-01 1.596932516293799731e-01 5.106318803031751896e-01 7.041242467147834638e-01 1.529821980973024020e-01
2.207381786869826211e-06 -7.169468479218468246e+02 6.935410016373293463e-01 6.940630096446519515e-01 5.026359759029449537e-01 7.286148260841450730e-01 4.321586046159736627e-01 9.637639725777769062e-01 5.067898092780742658e-03
2.299685674816374271e-06 -7.169033825727545945e+02 2.834905486192672575e-01 6.104938520824543247e-02 3.665751457712581596e-01 5.936102693319461610e-01 3.810835743604504833e-01 1.314481611437641195e-01 6.638211198303813898e-01
2.300084281178929627e-06 -7.169007092569725046e+02 9.579252026641288387e-01 5.015260052552638070e-01 3.680789758893666663e-01 2.254598792821205233e-01 6.055986931185493027e-01 1.897399531002007533e-01 6.235163004197584735e-01
2.405443869891406546e-06 -7.168534205754133382e+02 2.404964872679605792e-01 1.793674233323588885e-01 3.875309861265326949e-01 5.220741941121381791e-01 8.125351346489501081e-01 2.355829126435471377e-02 5.409884545044723048e-01
2.457462341720249326e-06 -7.168295257741220894e+02 6.934974960256751197e-01 6.639543212793806992e-01 5.029079813728656312e-01 1.437708586104724517e-02 7.078139623887347298e-01 6.128121594251141335e-01 1.092627992288611738e-01
2.485855994386909430e-06 -7.168155379584508182e+02 2.688275964903749093e-01 4.482654737042880422e-01 3.883823505367968165e-01 3.396573361512890132e-01 8.912317209409059693e-01 3.404114758396619145e-01 1.185967804345935406e-01
2.524353253413738819e-06 -7.167976701305703955e+02 6.534963941006100008e-02 8.470612700854097676e-01 3.823360010685721289e-01 6.334092274479585782e-02 8.945860474711584409e-01 7.259334512953835583e-01 2.945689793376837784e-03
2.567079080316371338e-06 -7.167783863153006223e+02 7.509545725012800599e-01 5.195920594327799735e-01 3.734002932010932474e-01 5.302541444071391386e-01 5.909650498877603297e-01 2.696525846447993535e-01 3.948559033638626703e-01
2.671408186776053917e-06 -7.167360492790695616e+02 1.671017713472762178e-01 8.083538953467471755e-01 4.850249784907847417e-01 3.071114691411936937e-01 2.657707325343622307e-01 3.508361140219931062e-01 9.262872524958307707e-01
2.670243656227126632e-06 -7.167339852979647503e+02 7.355856733639720701e-02 3.251437127610504740e-01 4.894299773247273722e-01 6.849729853181794059e-01 2.333244394379786479e-01 4.076524478032330645e-01 5.903862057942543817e-02
2.718831485540132464e-06 -7.167134528361284538e+02 5.589134980961273369e-01 5.931276062239861924e-01 3.841790751158825623e-01 5.313437727949381628e-01 8.031295061685125303e-01 6.966493510650660914e-01 7.312057615524076848e-01
2.768177665897442210e-06 -7.166929658018749478e+02 7.443975769044359758e-01 3.224965364575793636e-02 5.177692950645501613e-01 6.377933142562305369e-01 7.835576855955046494e-01 7.390893410396370822e-01 7.655153933526172016e-01
2.793863240887359874e-06 -7.166812297110178633e+02 1.635346475321636239e-01 8.959810529193489304e-01 3.894292964188613704e-01 8.896817067796628509e-01 7.889690167146590216e-01 8.303934606138750896e-01 8.145035261192101750e-01
2.815970113805515332e-06 -7.166708481979828775e+02 5.360752281775300609e-01 6.309873326323605092e-01 4.596283525674389470e-01 6.529759931770562353e-02 4.039290269408357670e-02 3.665237146359771048e-01 9.662812996194668491e-01
3.022408858667907300e-06 -7.165976008744618184e+02 9.513826222994413717e-01 9.139234037838659397e-01 5.241403190770114184e-01 8.556548453975355573e-01 8.405865570160442335e-01 7.475019293641352869e-01 4.507853059683014640e-01
3.176119206829523896e-06 -7.165454949469101393e+02 6.635311128405111392e-01 9.996297584642822587e-01 4.973439889973222394e-01 3.900683169951250084e-01 3.992659368056944436e-01 6.727646774007933761e-02 7.252178897924835832e-01
3.202454690635076087e-06 -7.165347374166617556e+02 4.962576946759348351e-01 1.905391178580418954e-01 4.734133723229315693e-01 6.290691271103806548e-01 9.166140995732352525e-02 7.508049666680249867e-01 3.358722491531000998e-01
3.214266764312925744e-06 -7.165285557586365712e+02 3.376218261674099885e-01 7.667557180728099553e-01 3.640376558763707138e-01 8.875084187636549382e-01 6.503925015426470502e-02 6.264007320298218273e-01 9.526547202243031975e-01
3.351367724871948449e-06 -7.164842864846309567e+02 5.944965821146066531e-01 1.523605238668024331e-01 4.849673747449229078e-01 7.973126608703853258e-01 1.897237991966069792e-01 8.347001817121392220e-01 6.881843232322272241e-01
3.389696217172108691e-06 -7.164704147173038109e+02 5.584789057627898012e-01 4.900102459254305209e-01 3.663669643546052512e-01 4.457924204292047499e-01 4.390464849567167205e-01 2.210020322835931639e-01 6.330206640853598410e-01
3.787712013162001004e-06 -7.163568928768858086e+02 2.728703787110426937e-01 5.873719079597570225e-01 5.013505401281187490e-01 8.893295267902989742e-02 6.076687450015348935e-01 2.360373556858961219e-01 7.356371945098851839e-01
3.790198509966922132e-06 -7.163537366282045014e+02 6.601238256591401843e-01 3.239790961704056560e-01 4.039417170824568526e-01 6.093749388226383790e-01 9.983398282991241546e-01 3.390726292768319050e-01 3.838365583618915666e-01
4.004847282451134365e-06 -7.162961495751563916e+02 3.836957200057934392e-01 6.627173988829155871e-01 4.976404142287530474e-01 7.450063270699780471e-01 3.877110030558064135e-01 9.120838657528004267e-01 8.751953832701696578e-01
4.301697947399649735e-06 -7.162221452069805991e+02 4.916150137238820550e-01 9.607018102454666364e-01 3.905721049425531222e-01 7.433979107232623340e-01 7.827984274449143465e-01 3.516796692082054809e-01 3.492403198580649182e-01
4.702799196465592987e-06 -7.161304971180786652e+02 5.695491631129694365e-01 7.876457484523889940e-01 3.511886694936232622e-01 4.254700259750665570e-02 8.359558063927619020e-02 2.340035433765186301e-01 6.268612352339902882e-01
4.798101915664623683e-06 -7.161079346177544949e+02 2.902040589267378401e-01 5.591945751262792363e-01 3.577771919688047531e-01 3.919155183662418329e-01 1.654702384016257799e-01 4.100190120987602382e-01 1.400429979730526409e-01
4.805744499105402404e-06 -7.161038430502254641e+02 8.131938443259298932e-01 3.045014068612789115e-01 3.667825553919328296e-01 6.128012798129497396e-01 3.436857805557260725e-01 3.769435740586249972e-01 2.888488802013864376e-01
4.923311671814927465e-06 -7.160771736151283449e+02 3.983757801841810720e-01 3.905636705615653792e-01 4.782818517760079047e-01 6.296683405812223411e-01 1.427964526714300408e-01 1.808359484001842432e-02 5.702608883416341312e-01
4.976198501930676881e-06 -7.160639887767188156e+02 8.612678695238745741e-01 9.871020811475051948e-01 4.666426372886935958e-01 9.416586808725013746e-01 1.369968200667592839e-03 4.737891977435926272e-01 9.576601788887209032e-01
5.168103021859992090e-06 -7.160236493223750358e+02 4.077554944351177157e-01 9.240330693186916688e-01 5.043526647979741373e-01 2.103206953755022424e-01 6.773693908208917591e-01 4.089005870032185186e-01 3.549840226107460195e-01
5.183701897979015525e-06 -7.160181355700784707e+02 1.490316381948029179e-01 2.971972098233836013e-01 3.878149475038706884e-01 8.711345318696008810e-01 6.579266451172057772e-01 1.086895278261075237e-01 9.921658252101734909e-01
5.525075230807329106e-06 -7.159518581594802527e+02 2.869531983718308643e-01 4.558695610535857812e-01 4.975174142395044630e-01 6.684400172044108190e-01 4.282557830305976365e-01 8.574271248392404399e-01 8.933843053187743299e-01
6.210196246453501861e-06 -7.158324625260977427e+02 5.253690543771989407e-01 5.158052046755845499e-02 3.941172636002182594e-01 9.566651015548762738e-01 7.501228281759283467e-01 3.620279382186691874e-01 4.592364602006790975e-01
6.225733274894552933e-06 -7.158274637926498372e+02 3.884798371297935038e-01 4.915589359907966971e-01 5.130142434391512518e-01 5.410985411629992692e-01 7.292790792202641370e-01 3.789745935334372096e-01 8.725622625182358760e-01
6.224782159203055259e-06 -7.158251165759942296e+02 3.203787537189387580e-01 9.107472276705756986e-01 4.008735408647714493e-01 7.822040966448631227e-01 8.746700959481931159e-01 5.383242050829550873e-02 5.361032089139320389e-01
6.525818983135060452e-06 -7.157753885632379252e+02 6.036673032046995235e-01 8.326448166445180599e-01 5.003234629397830258e-01 1.332943998132130048e-01 6.335501559195584331e-01 3.389489226447984782e-01 1.222422944335862516e-01
6.536752100242523452e-06 -7.157712146018729982e+02 1.970581362290216854e-01 8.210701067787873342e-03 4.986617129950601246e-01 8.848610776298256875e-01 3.710338928552472382e-01 6.335143009287258486e-01 3.549935598974293116e-01
6.623545306264706274e-06 -7.157555242518781142e+02 9.974220590224226468e-01 9.455594845384608371e-01 3.926985672504175184e-01 1.185368620721656274e-01 9.520950181527965128e-01 9.481122389878028356e-01 3.293971135085702606e-01
6.766821027828546764e-06 -7.157316236141133459e+02 3.267531273730301944e-01 5.720501582786284844e-01 4.782013111495985180e-01 4.755662726186700162e-01 2.284220591958874280e-01 9.600901782817752306e-01 9.621924929808560734e-01
7.313933333904802368e-06 -7.156513738184027034e+02 7.793188041967885615e-01 8.338936558671605770e-01 4.711200050046208121e-01 3.387074066788640092e-01 1.557076560736986304e-01 4.032903158973932811e-01 7.343421109635270838e-01
7.325512064193537001e-06 -7.156472919643928208e+02 7.797538281148328476e-01 5.480965591406486981e-01 3.789679009671730325e-01 5.116893956192949400e-01 6.813866690859868847e-01 9.211192266598230427e-01 2.335311945260025723e-01
7.366581823350499415e-06 -7.156392012206300706e+02 5.469140287115092924e-03 1.070680463192952292e-02 3.560183256928004525e-01 3.442931680344156753e-01 1.773948548017997284e-01 6.761373264585364140e-01 1.339960828046515839e-01
7.359415889648911665e-06 -7.156376744564552155e+02 2.038396903849848396e-01 5.359427648782264519e-01 4.960297829470866615e-01 8.512373582612031697e-04 7.309974362145436055e-01 8.544960034281237071e-01 2.940329378437862573e-01
7.738285231740727336e-06 -7.155849749064572052e+02 2.937395825389507165e-01 9.234770679308222929e-01 3.652070217914276107e-01 7.525870921363538857e-01 4.189024021655440855e-02 6.609737896697717163e-01 7.795130834516498242e-01
7.983397222767136525e-06 -7.155512909852185430e+02 7.399785778495459043e-01 9.934137957168753807e-02 5.013249458864488250e-01 4.438968539712176975e-01 5.342174385152669291e-01 2.842837104665758563e-01 1.796829494634638591e-01
8.060087826564384632e-06 -7.155392305701718669e+02 9.626249234171898594e-01 6.680686287959700653e-01 3.748070160859701128e-01 6.020351856644942101e-01 4.413365274561171780e-01 8.790350326991724916e-02 4.874152100280682021e-01
8.104693516571041950e-06 -7.155312116828728222e+02 5.949298462175078850e-01 5.141493846651553623e-01 3.755903469000194672e-01 4.125792942373684991e-02 7.515211001758743681e-01 8.736066777874617051e-01 7.544215224324802849e-01
8.134446519313140745e-06 -7.155250473218328580e+02 6.038160827083782767e-01 3.033685572034162670e-01 3.969357822331227581e-01 7.184512477340703196e-01 8.589018171987912176e-01 7.055261813074071853e-01 7.483611782441913496e-01
8.343885117807617931e-06 -7.154971260738632282e+02 3.332391738475426468e-01 9.124768483367429184e-02 3.969906735272722420e-01 5.614184261573825774e-01 8.713024863088587590e-01 2.547078645243433526e-01 6.535110397784602565e-01
8.776184000608291966e-06 -7.154441133341330215e+02 2.283993427368380402e-01 1.939303999530456180e-01 4.998056807876469776e-01 2.239755724168093209e-01 5.946386393269074144e-01 2.371998337374817689e-01 3.843429687664834393e-02
8.767024106980156109e-06 -7.154426576008833081e+02 1.953533917122192154e-01 4.494832537003657924e-01 3.734353006661400576e-01 7.708385132752949565e-01 4.456406533154779748e-01 7.471543191860625654e-01 1.614582094189787043e-02
8.857944061302202709e-06 -7.154298403327943561e+02 9.652788575067178245e-01 7.869313751761950471e-01 4.984646717157106277e-01 6.118341358232282090e-01 5.137982314315758803e-01 9.684458847648254043e-01 6.135008182546952682e-02
9.279618181466443939e-06 -7.153808346215139409e+02 3.323893622542197779e-01 6.661265813289838356e-01 4.026999160521265164e-01 4.536119752011101847e-01 9.576861478662688221e-01 1.968337986462259659e-01 7.121071890641432756e-01
9.512116208261727550e-06 -7.153535886468966964e+02 6.004628318901684692e-01 3.269090684527845569e-01 4.997006044829926941e-01 8.627610638956917377e-02 8.804414528250051886e-01 9.056976966466234735e-01 2.877413777278455820e-01
9.701469787626862805e-06 -7.153313776246988027e+02 3.279582814731212270e-01 8.162329195131280413e-01 4.917271039341953864e-01 1.286388863162440943e-01 5.904150776584224936e-01 8.999253543610683526e-01 8.518254890491226972e-01
9.871344725134980811e-06 -7.153115189353807182e+02 8.476001245650675031e-01 8.290660951990468375e-01 3.611347785980829617e-01 5.728916564560275759e-01 2.326532056411932947e-01 9.242965652797208165e-01 4.081106505666924900e-01
9.946412697141789896e-06 -7.153014430700147841e+02 1.771731121182671398e-01 1.371741645542914334e-01 4.020496108829673121e-01 2.335709073450910056e-01 9.893060933639491461e-01 2.015547322175452738e-01 1.856932281801318974e-01
9.962718675080779423e-06 -7.152973050295317989e+02 8.652136221584957321e-01 8.587410444848686542e-01 3.696299839773841134e-01 4.880123152350268612e-01 3.032360682476954450e-01 6.732056543741826715e-02 3.483231931386892022e-01
1.022575876514218276e-05 -7.152687451171915427e+02 9.877493075438785741e-01 7.214792799264656553e-01 3.725406629691722094e-01 7.847785132978526423e-01 3.278929710426808919e-01 4.823388293169712515e-01 6.636847005324632010e-01
1.035183789188958709e-05 -7.152539909451845688e+02 3.227639931763210956e-01 8.304656925505550236e-01 4.758912041843800234e-01 8.188120066657100793e-01 1.324046551568441865e-01 1.930675550417023656e-01 3.236950099683867377e-01
1.057549641164780192e-05 -7.152301153573966985e+02 5.860967156983871718e-01 9.237453574180768401e-01 5.128990416894001481e-01 6.975177117812543237e-01 7.922855227196958783e-01 7.342704027009908652e-01 6.793292219958099176e-01
1.102812074054127500e-05 -7.151857065815817123e+02 9.455616317555903816e-02 1.975581778818702450e-01 3.589334134544422961e-01 3.030903470018251333e-01 1.464550161477975454e-01 4.788786103739373079e-01 5.442260655051905927e-01
1.124803530661299487e-05 -7.151634615492400826e+02 7.590260882256499864e-01 3.869672372990434761e-01 5.073305607884501800e-01 5.140965893639730666e-01 6.549801518931850364e-01 2.677652696966894563e-01 5.046888336183860124e-01
1.150443263583098276e-05 -7.151384226155294073e+02 7.533844560852159811e-01 3.799835897183496680e-01 5.050557368749074572e-01 8.891655471736531480e-01 4.773047011922366689e-01 2.810088558055604535e-01 8.708703303837482812e-01
1.227479685538078103e-05 -7.150711068991432739e+02 1.250224943220477059e-01 9.746658616674670483e-01 5.064513336933845755e-01 5.603648288464047056e-03 9.828694630595669057e-01 1.121445833468990294e-01 8.596898350813950707e-01
1.226293314725793424e-05 -7.150695738760434779e+02 5.390890292336284473e-01 9.231740486029895720e-01 3.930741412732239315e-01 1.383960952340368422e-02 9.336693038987072812e-01 6.962223449951022713e-01 6.284555711095548558e-01
1.230183968870718492e-05 -7.150639062038453631e+02 9.535592642840213795e-01 6.951064006799717587e-01 4.571008035048478302e-01 4.780560685059150883e-01 3.296244384408308914e-02 8.557143706084509027e-01 4.045554726661388933e-01
1.243820848165894371e-05 -7.150503819590153398e+02 3.694653438608248575e-01 1.208884166681234440e-02 4.824534234937549737e-01 7.736595160958152917e-01 2.350933346746136854e-01 6.541560157532301245e-01 8.862184252225936421e-01
1.261985935527746695e-05 -7.150333833107658847e+02 3.619589988870377528e-01 4.288230490429627562e-01 3.780915811778795543e-01 5.832999351439820401e-01 4.647523231110409769e-01 1.606802333795909199e-02 4.817646250138413189e-01
1.300580156580344772e-05 -7.150007594910238140e+02 2.820149825447871850e-01 6.403678266324992485e-01 3.766668171628878570e-01 9.440990122837056298e-03 7.241090921537821634e-01 6.008177853089153864e-01 2.646336957533828027e-01
