weight logl logA n_s H0 omega_b omega_cdm m_ncdm tau_reio
3.746597150677339663e-124 -2.868770688508834610e+02 2.847369311643983991e+00 9.915370255749761386e-01 7.661598707637627115e+01 2.215121018771885886e-02 1.108359388154832176e-01 1.962391197153450298e-02 3.104867178282890577e-02
4.441620188056417795e-124 -2.867043976353174344e+02 2.979136325033798549e+00 9.432122947871074414e-01 6.115696988804179313e+01 2.238524858862316405e-02 1.157729576947718886e-01 9.605752301843922814e-02 6.117068344978195127e-02
2.413488197234451197e-123 -2.850092586736295175e+02 3.048272469454391675e+00 9.388364214079814030e-01 7.654430289252306352e+01 2.226827755394392497e-02 1.100121033319098329e-01 6.804631179813873387e-02 5.572304766964729372e-02
2.657635220489497635e-123 -2.849103950468930293e+02 3.050109999861090770e+00 9.831808569565168021e-01 7.725071007235403897e+01 2.251245886991692230e-02 1.185871589426008427e-01 9.657197229237696190e-02 1.861798946264023660e-02
3.156390667668065381e-123 -2.847359025784025448e+02 2.854669056288217543e+00 9.994585186843402136e-01 7.676363144862298782e+01 2.220636126939549287e-02 1.127574087680561221e-01 1.288972723806031118e-02 3.115789508158790105e-02
9.981736626288765004e-123 -2.835820746735895455e+02 3.178928924044461812e+00 9.735579958228045561e-01 7.708557849858303257e+01 2.200241126632589833e-02 1.208305580239496108e-01 2.415237204974094581e-02 3.886035410245193555e-02
1.252339048016273545e-122 -2.833527336252893178e+02 2.808493048323962071e+00 9.403394543303921216e-01 6.119300283714897404e+01 2.201943726036715773e-02 1.206720700775000404e-01 5.216193715934916431e-02 2.675735015627355579e-02
4.241145498997647841e-122 -2.821304132688171080e+02 3.179302444044209697e+00 9.432101584044915166e-01 7.751897358285692974e+01 2.219988500670858067e-02 1.271151155943211208e-01 6.263108880990415905e-02 7.649078468180207924e-02
7.415897619452408006e-121 -2.792665355506283618e+02 2.888230993132381741e+00 9.524800745646666567e-01 6.114390487952103825e+01 2.230124382836186012e-02 1.103927506284610033e-01 3.186719875780382599e-02 1.524646744465199370e-02
8.139889504634641720e-121 -2.791708849678838078e+02 3.164604582533203647e+00 9.735290263740677963e-01 7.705283200669302346e+01 2.230818843843068028e-02 1.173300550687801924e-01 9.996881790040858251e-03 4.686792800644009466e-02
3.096740720959806353e-119 -2.755296412093812819e+02 2.816764478232454127e+00 9.405242504577234763e-01 7.655518370571296316e+01 2.204844119266583663e-02 1.155583618925160316e-01 9.390988674783470880e-02 7.841576450807548337e-02
5.166195832763702383e-118 -2.727127696924927136e+02 2.849862010275213464e+00 9.591869742132359544e-01 6.183992156781117444e+01 2.254652615842970761e-02 1.236102129599963434e-01 7.065905574908115834e-03 4.626710631209098729e-02
1.584006550490787088e-117 -2.715898637726662059e+02 3.066800485731729697e+00 9.219900295723382211e-01 6.130950286563168561e+01 2.201742118088824071e-02 1.199417836659471687e-01 5.520070475638127333e-02 6.155348537257038233e-02
3.883428146308759159e-117 -2.706906028950567134e+02 2.939865331368296530e+00 9.080612417503061140e-01 6.136289544373490656e+01 2.214049832135499968e-02 1.188139584838833751e-01 5.582754286823209816e-02 3.382413437604846196e-02
6.741902101335738360e-116 -2.678338940124758096e+02 2.875899904473758539e+00 9.869476767551452756e-01 6.138509079491454656e+01 2.230795083035304327e-02 1.140896366426824154e-01 3.820196771798142765e-02 5.349260358156036899e-02
1.276000894244897795e-114 -2.648908350367373714e+02 3.101639151728489807e+00 9.048118737962771441e-01 6.156613289390674026e+01 2.255418043834120020e-02 1.150577632129296535e-01 6.684688074710094796e-02 3.774532563448326772e-02
1.794827232932409727e-114 -2.645471571542333322e+02 2.988902267601899698e+00 9.128269710007593796e-01 6.161681477626702019e+01 2.217529017000021557e-02 1.214882905713799699e-01 1.631697410559585990e-02 6.739044887734074729e-02
5.203881607107279535e-113 -2.611775760194568079e+02 3.020354142711781265e+00 9.762268094004704633e-01 6.188940622061095098e+01 2.243924446202206699e-02 1.258816304497967498e-01 8.712895603586888471e-02 3.001582384605704784e-02
6.956350428997229376e-113 -2.608848258563147624e+02 2.807825392685890709e+00 9.946662966285917395e-01 7.646443611348281877e+01 2.235960852044356281e-02 1.139756086784022293e-01 8.350059359261549630e-02 5.330322086131212417e-02
1.107981896417543850e-111 -2.581142703942782077e+02 3.050455159187079879e+00 9.752097394428458355e-01 7.737656923662133579e+01 2.259295861883427528e-02 1.257688145758633635e-01 4.376361063542864166e-02 3.638065549834867962e-02
8.399612028087074974e-111 -2.560861251258463653e+02 2.986484981114164938e+00 9.031148010588173625e-01 6.144237001899458761e+01 2.211534131070213433e-02 1.146830116242106706e-01 3.105194283731948016e-02 5.653135639445980992e-02
2.238658772150821057e-110 -2.551033486263979739e+02 3.096916043056750834e+00 9.823093297134579682e-01 6.212515392415794935e+01 2.255111261642060716e-02 1.248748969610404547e-01 4.536858425893098082e-03 4.889018635375394495e-02
