logA n_s H0 omega_b omega_cdm w0_fld wa_fld tau_reio
2.967259279597612487e+00 9.447794347383782210e-01 6.867815530158098625e+01 2.222354270581803140e-02 1.282816075927948052e-01 -8.133372726255818641e-01 -8.482603414217457782e-01 1.248437421312848482e-02
3.038174471673191768e+00 9.095901770123787644e-01 6.858086822732575172e+01 2.227502001905724838e-02 1.269713338145052328e-01 -7.971851088422150511e-01 -1.044081200023963873e+00 3.819368316064044450e-02
3.045325507350605587e+00 9.733402550890641880e-01 6.705249476723028579e+01 2.233074505612890615e-02 1.213882996893416583e-01 -8.067769765967085505e-01 -5.551967877048484823e-01 5.038368645316473882e-02
2.903256465852510626e+00 9.608095898988362471e-01 6.672844243780878060e+01 2.219043918174896241e-02 1.137776797243029853e-01 -9.031815714791942007e-01 -1.636968725273646452e-01 6.023941358213538017e-02
2.950210500276846393e+00 9.223530283231086147e-01 6.879935698942971101e+01 2.220359121622547671e-02 1.238921100762286759e-01 -9.446165129193846433e-01 -2.968436287829372411e-01 1.719260044757681821e-02
2.808058054946926063e+00 9.936555384638039445e-01 6.821893955532135578e+01 2.249247483531677250e-02 1.266260701069502892e-01 -7.964450306544212932e-01 -7.670739250700189249e-01 4.704921899473302194e-02
2.875704294896411550e+00 9.324820371837964084e-01 6.831074297372094861e+01 2.254068904129054654e-02 1.243652418957684469e-01 -9.645110146741882051e-01 -9.940371954177829039e-02 6.674361528404545996e-02
2.984184719406375308e+00 9.360639450251520000e-01 6.710621752380751559e+01 2.218818052978748998e-02 1.220493424578836389e-01 -8.570066019466140439e-01 -3.946751198138254146e-01 1.880525757298757983e-02
3.034881350016987778e+00 9.203336609110970290e-01 6.740808577740017427e+01 2.249532583454442319e-02 1.128695489613644465e-01 -8.664132029902162913e-01 -3.882609583146274801e-01 5.274578836727852188e-02
3.026396609708218222e+00 9.477381599734443496e-01 6.796989665946779269e+01 2.205400820321857386e-02 1.289770394035870127e-01 -7.012623723070405823e-01 -1.312117087696489826e+00 4.773656483640938836e-02
3.148281747344156223e+00 9.749124730618762280e-01 6.821236133565830073e+01 2.219123179305598076e-02 1.292216482852512616e-01 -7.335016647498602271e-01 -1.224907446495554719e+00 6.290584968547122124e-02
2.924012510406168275e+00 9.797011635224114334e-01 6.679554756155586404e+01 2.220172545826568783e-02 1.161701451661894535e-01 -9.526145612685872344e-01 1.701884835605538271e-02 1.575376047668455154e-02
2.928493093592410723e+00 9.257044421747396834e-01 6.691574115660462496e+01 2.247273015534636750e-02 1.113341359148500576e-01 -9.439741531089200777e-01 5.853069727464887961e-02 6.002920704553697806e-02
2.822045516567079471e+00 9.480901300750992355e-01 6.739059128743880933e+01 2.228423353073355484e-02 1.176300724080155125e-01 -8.534398296859087019e-01 -4.140540163033363807e-01 1.010658480185491759e-02
3.095881038394549201e+00 9.465966002131924739e-01 6.845673752645264187e+01 2.236656824642263564e-02 1.219326171196932485e-01 -8.225369501926571569e-01 -7.075881861796402550e-01 5.068495521483740857e-02
2.969723521886768580e+00 9.913278150594729832e-01 6.744659517032881979e+01 2.218684644595564012e-02 1.169018212061907758e-01 -9.088064722508268911e-01 -1.781172536051933708e-01 2.302016227813019622e-02
3.173372279969282062e+00 9.931887072978208275e-01 6.770147304765318097e+01 2.207949801146658758e-02 1.243914852004518456e-01 -7.851088423889283074e-01 -7.911109092701689161e-01 6.144744914325361851e-02
2.916984306184017495e+00 9.398550118777346807e-01 6.913872784946539696e+01 2.259909174923636910e-02 1.249725024446062954e-01 -8.717140078851834950e-01 -6.749879513757723881e-01 2.211458878864582672e-02
3.000239395657608554e+00 9.195688352605385640e-01 6.789028126923801665e+01 2.257305067408189175e-02 1.205530872375451812e-01 -8.179139043904659623e-01 -6.323228355797114730e-01 1.966189307133914960e-02
3.067575422269055441e+00 9.873263093466122520e-01 6.813766304116265360e+01 2.200074310018601542e-02 1.296461365489186279e-01 -8.760902392977742981e-01 -4.919001221370840060e-01 5.075481155391038668e-02
2.875558266705041888e+00 9.341155064377290040e-01 6.786339818572115234e+01 2.247958579965359666e-02 1.217882534458159249e-01 -8.168141820454775104e-01 -6.226525910780063011e-01 2.697541262927118100e-02
3.117329096193435234e+00 9.472067410472024829e-01 6.748548804862525685e+01 2.215767726211922972e-02 1.201261286966421732e-01 -9.637255378635467551e-01 -1.120305110136934346e-01 1.291095880898222165e-02
2.891776741497312564e+00 9.404777339267433867e-01 6.661726534039573266e+01 2.219947362157802251e-02 1.127994693909963181e-01 -8.494476430938247002e-01 -3.276109190740943422e-01 1.571420678890159475e-02
2.969218659630968649e+00 9.094379854259415641e-01 6.751797798923776384e+01 2.248549207387304238e-02 1.200629057348653883e-01 -8.678978424494998567e-01 -3.263256336720388173e-01 6.681109372382060263e-02
2.981656637730503157e+00 9.685157821778402898e-01 6.644185525251248237e+01 2.210493078495004426e-02 1.109239437910613801e-01 -9.560592013380928567e-01 9.106127676807185267e-02 4.162546496484439279e-02
3.192971833668699411e+00 9.236701564466236469e-01 6.788778856594801425e+01 2.241646208314707761e-02 1.145874271056915999e-01 -9.871868306621571776e-01 9.602665260733278529e-02 7.913282445741837146e-02
3.185901274579969300e+00 9.523574443055495831e-01 6.777380281817876551e+01 2.230584033952674392e-02 1.228377447508150894e-01 -8.078218806393919760e-01 -6.361688821114321879e-01 4.207120977056365285e-02
2.957143146423659275e+00 9.504852143467865666e-01 6.680824675842202964e+01 2.213650918631685990e-02 1.158595586608469341e-01 -9.144875255114870427e-01 -1.957583475382749238e-01 1.369169204640203336e-02
2.841789627295819187e+00 9.956304044522269470e-01 6.893588154019263925e+01 2.259146587842142048e-02 1.238809942301500322e-01 -9.256360210793950216e-01 -3.085843975539372952e-01 1.207451654435629657e-02
2.993617957337096236e+00 9.715737004421252099e-01 6.883302478048675255e+01 2.256840541675562278e-02 1.282979014030227738e-01 -8.333704308037761521e-01 -7.459319418812446756e-01 2.410792159284629727e-02
2.995095443518694722e+00 9.852676458656391967e-01 6.719301415117551812e+01 2.225125094069710027e-02 1.204465839150321571e-01 -8.653930769399587053e-01 -4.263319128454896578e-01 4.376475434154628724e-02
2.943536985201471445e+00 9.367223156162842734e-01 6.751568764891932517e+01 2.216293809487785912e-02 1.223815474079180954e-01 -8.547794573130549356e-01 -5.307358943358460035e-01 7.496287887108767090e-02
2.909021667243568920e+00 9.881575837085049274e-01 6.842502791515599370e+01 2.228152144951521182e-02 1.208366145849370243e-01 -8.501679117600171587e-01 -7.372164051405605267e-01 7.147026239759550481e-02
2.870764170013715422e+00 9.921907101560955011e-01 6.766670258739202382e+01 2.244066101296023769e-02 1.166010628780293074e-01 -9.160109622198882029e-01 -1.726795042842943495e-01 4.726395634002549667e-02
3.033539657570956116e+00 9.363270956391739341e-01 6.841036661494878501e+01 2.209108983066105508e-02 1.232284575964144174e-01 -9.577807705072409750e-01 -1.950939304092005333e-01 4.104654230873047704e-02
3.098339479223869652e+00 9.766534153872054036e-01 6.889560366553263293e+01 2.248703066743956702e-02 1.161955674626961449e-01 -9.234060510227091179e-01 -4.183737768829709491e-01 2.729824246613335448e-02
3.078514823048791982e+00 9.475300056539185389e-01 6.648417412325072462e+01 2.221066072676185221e-02 1.111784891640405226e-01 -8.802466450351922322e-01 -2.219178159063339706e-01 5.378838365124552490e-02
3.169550446779266117e+00 9.684148221162633963e-01 6.828107048909981813e+01 2.200055246113177473e-02 1.265555383042334947e-01 -6.955775145753069211e-01 -1.509092093306405147e+00 2.630607104604635454e-02
2.805436435456267308e+00 9.388426670364158344e-01 6.826932108764918894e+01 2.221110046038088717e-02 1.218888047078450498e-01 -9.175700970666111900e-01 -2.819066478618734717e-01 7.965185656681346427e-02
2.818275283692753597e+00 9.168494208901331044e-01 6.734885409859813876e+01 2.203520343395862918e-02 1.147513122992092488e-01 -8.369604182547518700e-01 -5.279942752809567708e-01 3.358239102381876950e-02
2.863082332936091934e+00 9.613744209023391551e-01 6.640477170264676943e+01 2.225194307428822807e-02 1.124870661429167723e-01 -9.253834615078584402e-01 1.072150394409709939e-01 6.467840024416399158e-02
3.005337919715634243e+00 9.484937099401974381e-01 6.767186932719505421e+01 2.249917905711637175e-02 1.258381730658901798e-01 -8.144850574731923309e-01 -6.132855452017176301e-01 5.527807698975716749e-02
3.064795262774712814e+00 9.827630069209281061e-01 6.754200000560865647e+01 2.228933239394298091e-02 1.227140301897095553e-01 -8.692944316934183568e-01 -4.548753312237001634e-01 7.902862566785233411e-02
2.810009139521497890e+00 9.485911942223035354e-01 6.837392963247657462e+01 2.225360565488532574e-02 1.264642593733348308e-01 -8.869158799035412599e-01 -4.086143917266515935e-01 4.879591304252661743e-02
2.954720401033612109e+00 9.584977634682555481e-01 6.657642598530831890e+01 2.222547878248331069e-02 1.123015014582465082e-01 -8.597378691800683370e-01 -4.324755823212433903e-01 1.398241187953393888e-02
2.808413362637200983e+00 9.262472057969854955e-01 6.961829429451096019e+01 2.219931624489526051e-02 1.279042426220513007e-01 -9.654720983165261394e-01 -3.219308603193817842e-01 5.332659775329978008e-02
3.139289986017450573e+00 9.099298548993642877e-01 6.674494024344741661e+01 2.228762912645917971e-02 1.125271676194126158e-01 -9.002579859755979186e-01 -1.450843511363342220e-01 1.189679095086560411e-02
3.196557416831403042e+00 9.747952628729368296e-01 6.700284631472678143e+01 2.259963725030380774e-02 1.137563230467383418e-01 -8.744840415092318686e-01 -2.935943606989908083e-01 4.201648676392144566e-02
3.047884767463677314e+00 9.545668756118281806e-01 6.708298750533350585e+01 2.245522026704105042e-02 1.160479364146765335e-01 -8.800896098342578799e-01 -3.278892484968096710e-01 3.080557220863452961e-02
3.023884039725854844e+00 9.308204575408318693e-01 6.918923447482835343e+01 2.218484751417841919e-02 1.289958793223190403e-01 -9.752381358371626785e-01 -2.611932188312477976e-01 2.182063588134920684e-02
3.148217361377612988e+00 9.911104515212089128e-01 6.943904201507343998e+01 2.252408560651531638e-02 1.184218062816793926e-01 -9.950153305717079899e-01 -9.798239948833931123e-02 5.154598300335740124e-02
2.939190536453333724e+00 9.256242455825505200e-01 6.793307085671952450e+01 2.230556261578267932e-02 1.124025648818685053e-01 -9.802324244778379825e-01 -4.176386305325019421e-02 7.124991625032262021e-02
3.070399313302053290e+00 9.359639829528521027e-01 6.858498195243623741e+01 2.212112837149620911e-02 1.236946285734462775e-01 -9.172893885915232026e-01 -4.439355388037129480e-01 5.821516152854437631e-02
2.942790794859879711e+00 9.378970088065852195e-01 6.707710384015226168e+01 2.232530380586641647e-02 1.150630845536348146e-01 -7.883910835570526743e-01 -7.999860990858540521e-01 5.016157799436680303e-02
2.905816095271152921e+00 9.885896568185496003e-01 6.989028549117205102e+01 2.235801956501272739e-02 1.283550548351590215e-01 -8.937814146974336627e-01 -6.175590972448616878e-01 7.556532142995292523e-02
3.134892513099089228e+00 9.258716062299021665e-01 6.884053809306024618e+01 2.251025515416015671e-02 1.256921289377541107e-01 -8.768861248177510781e-01 -4.957103761062120473e-01 3.362822448237524908e-02
2.985071558062472707e+00 9.031655353557485055e-01 6.786945983247166225e+01 2.248220711317469589e-02 1.132985101128825139e-01 -9.511270488458047900e-01 -1.277061699793691218e-02 4.228141624354746220e-02
3.011610698838310896e+00 9.630552062993570361e-01 6.770052278543275293e+01 2.225106541009374064e-02 1.228579784717011292e-01 -8.720146481867909749e-01 -4.133395957437560053e-01 4.466894246775048732e-02
3.089917773082015096e+00 9.718913512996920634e-01 6.815079285685114030e+01 2.209790534114328478e-02 1.213964045014454957e-01 -8.237869746007659977e-01 -5.547726802728323303e-01 4.553602245136744581e-02
2.959187326620014602e+00 9.422772306321488545e-01 6.753800778548151129e+01 2.252221465720115334e-02 1.140907751816716831e-01 -9.046372294756037657e-01 -2.694932363203950132e-01 6.770793661499151239e-02
2.883241414375462330e+00 9.163035970659939577e-01 6.747713761260943954e+01 2.208351308375182745e-02 1.168327156608736234e-01 -8.819539339495157115e-01 -3.319526919075621585e-01 3.351837452093016367e-02
3.165813952589031199e+00 9.391559130298803293e-01 6.718752501404065924e+01 2.246855994332759912e-02 1.106421864217092127e-01 -9.177147055466665648e-01 -2.339660160090240026e-02 4.128343399429731941e-02
2.880735089192084430e+00 9.305252893577573570e-01 6.691035660847832389e+01 2.204189482833662436e-02 1.105717679477238174e-01 -8.697091878327043446e-01 -2.772916590990430752e-01 3.397619026813294973e-02
2.835960742183713634e+00 9.730573367565993337e-01 6.674281058500341146e+01 2.223310028435398003e-02 1.238711047738748211e-01 -7.116730316135684298e-01 -9.899651469677477333e-01 7.014514970398420812e-02
3.082336941927444673e+00 9.036488969883567091e-01 6.787978674346877028e+01 2.253162309354916903e-02 1.187042308228261900e-01 -8.468444590488033441e-01 -5.670225173139809005e-01 5.408513965970852821e-02
2.981656637730503157e+00 9.685157821778402898e-01 6.644185525251248237e+01 2.210493078495004426e-02 1.109239437910613801e-01 -9.560592013380928567e-01 9.106127676807185267e-02 4.162546496484439279e-02
3.018664553565308495e+00 9.435142952427140184e-01 6.930118971035432196e+01 2.209845740347926926e-02 1.233100170108923921e-01 -8.759482472271831188e-01 -5.437443601367832891e-01 4.705490961740262101e-02
2.997866615940764312e+00 9.100656693471677050e-01 6.886887851956397810e+01 2.249746954919907074e-02 1.231854890004367292e-01 -9.203895139614473031e-01 -4.612490324114262297e-01 4.030483494837291958e-02
2.957734607485742906e+00 9.299384431442848653e-01 6.688625932250518247e+01 2.243982001374360616e-02 1.120813623609007298e-01 -9.509418632787793868e-01 2.539328885694036586e-02 3.924569867973460441e-02
2.928019499358592181e+00 9.025153610289338157e-01 6.731930217007966633e+01 2.232213475989804075e-02 1.166522473558253697e-01 -9.139692373124352898e-01 -2.442370828708313457e-01 3.501345498478337231e-02
3.006539217607489434e+00 9.979347290161142414e-01 6.716521664368013944e+01 2.209647814085004963e-02 1.241638396486579449e-01 -8.691077836791880618e-01 -2.931593669458567586e-01 7.936553897915582523e-02
3.050207134430282352e+00 9.498420102204483406e-01 6.773919272828766225e+01 2.206985044029502463e-02 1.196187534099797112e-01 -8.425165614708340911e-01 -5.868321690096143239e-01 3.858879221432404139e-02
3.160940099330606934e+00 9.571219199446177051e-01 6.826828182176721782e+01 2.247791949904654613e-02 1.248730544863851932e-01 -8.376441942606298596e-01 -6.673886297762172681e-01 7.865110427807212035e-02
3.040082594597754984e+00 9.770563894345604128e-01 6.858469669377575428e+01 2.226918796348204346e-02 1.202191666032289552e-01 -9.270377054845160281e-01 -3.801058460685513563e-01 7.868033437130547703e-02
2.906791184760592728e+00 9.722323151807923391e-01 6.898988419430828856e+01 2.230218986663852140e-02 1.249896006709874108e-01 -9.533346888733074120e-01 -2.070402322213975577e-01 3.935761720013807724e-02
3.090036953380963514e+00 9.189355348875194451e-01 6.743260323290816416e+01 2.226227077865406551e-02 1.153756038619293545e-01 -9.191009720937073357e-01 -1.852600081420610056e-01 7.741137433063401130e-02
2.943797861151812523e+00 9.988954376269257862e-01 6.736972164819785291e+01 2.208316608100430525e-02 1.111085627093212069e-01 -9.367596342441963930e-01 -1.030812463882824215e-01 5.247533550441078887e-02
3.002620781137081973e+00 9.290415292783852363e-01 6.827598376033014915e+01 2.213813348180272700e-02 1.289761364199759064e-01 -7.449759734711354220e-01 -1.182165593006897497e+00 5.169035317002280971e-02
2.871067467244677651e+00 9.378741341792348196e-01 6.861759434770999633e+01 2.239003964512144285e-02 1.266878335430717539e-01 -8.905408360999855777e-01 -5.283127736068082836e-01 4.284512341556216686e-02
2.927700786791256338e+00 9.978433209398863690e-01 6.831562974095133711e+01 2.257881220243893733e-02 1.230599754593135475e-01 -8.344232466535967951e-01 -7.020611440853330443e-01 2.867776549052641899e-02
2.883601008490246365e+00 9.729555659143198643e-01 6.856928075896274777e+01 2.233224130588897655e-02 1.178965242472342217e-01 -8.755724310182295689e-01 -5.553013320751978288e-01 7.820973306823841842e-02
