logz logzerr logvol nlive logl logwt insert_order
-1.673158537423546477e+03 5.170495873750152072e+00 -3.994027229977793469e-01 4.000000000000000000e+02 -1.663672931583851096e+03 -1.670065048593540268e+03 1.754999999999999893e+00
-1.670020703070817262e+03 2.301589160353746166e+00 -4.019027229977793492e-01 4.000000000000000000e+02 -1.658395902833758100e+03 -1.664790519843447100e+03 1.860000000000000098e+00
-1.664785181572921147e+03 3.366454412988230338e+00 -4.044027229977793514e-01 4.000000000000000000e+02 -1.655731866501515924e+03 -1.662128983511204979e+03 4.199999999999999845e-01
-1.662061124259722874e+03 4.093819459939975758e+00 -4.069027229977793536e-01 4.000000000000000000e+02 -1.650656183137125254e+03 -1.657055800146814363e+03 2.300000000000000100e-01
-1.657049120337760542e+03 5.289464037072263203e+00 -4.094027229977793558e-01 4.000000000000000000e+02 -1.645805728162026071e+03 -1.652207845171715235e+03 8.199999999999999512e-01
-1.652199979211981145e+03 5.461618736924410022e+00 -4.119027229977793580e-01 4.000000000000000000e+02 -1.642390310643779458e+03 -1.648794927653468449e+03 1.989999999999999991e+00
-1.648762261927346572e+03 3.014232118604816879e+00 -4.144027229977793603e-01 4.000000000000000000e+02 -1.638847045048682503e+03 -1.645254162058371548e+03 2.700000000000000178e-01
-1.645224648134324298e+03 2.072276210192766754e+00 -4.169027229977793625e-01 4.000000000000000000e+02 -1.637690458264209610e+03 -1.644100075273898710e+03 1.709999999999999964e+00
-1.643818820435262751e+03 1.611904129227670790e+00 -4.194027229977793647e-01 4.000000000000000000e+02 -1.637252389404135556e+03 -1.643664506413824711e+03 1.685000000000000053e+00
-1.643045542590538844e+03 1.074323846621125345e+00 -4.219027229977793669e-01 4.000000000000000000e+02 -1.636201317674573602e+03 -1.642615934684262584e+03 4.000000000000000083e-02
-1.642114696348865891e+03 1.342756757933835088e+00 -4.244027229977793692e-01 4.000000000000000000e+02 -1.619907084864802073e+03 -1.626324201874491109e+03 5.749999999999999556e-01
-1.626324201735727684e+03 8.645370589344027579e+00 -4.269027229977793714e-01 4.000000000000000000e+02 -1.619382132302696391e+03 -1.625801749312385482e+03 4.799999999999999822e-01
-1.625336089906706547e+03 8.346491168613757949e+00 -4.294027229977793736e-01 4.000000000000000000e+02 -1.619157907360816353e+03 -1.625580024370505498e+03 1.439999999999999947e+00
-1.624757490323686170e+03 6.517091980095013781e+00 -4.319027229977793758e-01 4.000000000000000000e+02 -1.618981942832569075e+03 -1.625406559842258275e+03 1.350000000000000089e+00
-1.624337115745026949e+03 5.178506400017833577e+00 -4.344027229977793780e-01 4.000000000000000000e+02 -1.615950587199419715e+03 -1.622377704209108742e+03 7.550000000000000044e-01
-1.622245850554593517e+03 9.176891033991706470e-01 -4.369027229977793803e-01 4.000000000000000000e+02 -1.615000710037447334e+03 -1.621430327047136416e+03 1.344999999999999973e+00
-1.621064013341558393e+03 7.547094973498776893e-01 -4.394027229977793825e-01 4.000000000000000000e+02 -1.613025763195229956e+03 -1.619457880204919093e+03 5.100000000000000089e-01
-1.619275007093161776e+03 1.386233102863676070e+00 -4.419027229977793847e-01 4.000000000000000000e+02 -1.606877548295172801e+03 -1.613312165304861992e+03 3.200000000000000067e-01
-1.613309596017493504e+03 3.268507932048022369e+00 -4.444027229977793869e-01 4.000000000000000000e+02 -1.600950846153722978e+03 -1.607387963163411996e+03 2.349999999999999867e-01
-1.607385285931183944e+03 4.531940593820033669e+00 -4.469027229977793891e-01 4.000000000000000000e+02 -1.594502726332133989e+03 -1.600942343341823062e+03 1.290000000000000036e+00
-1.600940752891244301e+03 4.253684773074893677e+00 -4.494027229977793914e-01 4.000000000000000000e+02 -1.587710063537536371e+03 -1.594152180547225498e+03 6.199999999999999956e-01
-1.594151054605346417e+03 5.645320649096556842e+00 -4.519027229977793936e-01 4.000000000000000000e+02 -1.582592712786699394e+03 -1.589037329796388576e+03 1.995000000000000107e+00
