# logA n_s H0 omega_b omega_cdm m_ncdm tau_reio weight loglikelihood
2.56041332e+00 9.09781252e-01 7.41286462e+01 1.35225697e-02 4.07640961e-01 1.06829136e+00 5.08791375e-02 1.06877622e-246 -5.71634540e+02
2.87701882e+00 8.93416698e-01 5.89478700e+01 1.95543441e-02 1.84526317e-01 2.98767641e-01 3.30007209e-01 2.55394846e-246 -5.70418794e+02
2.32569810e+00 1.19229510e+00 7.06343077e+01 1.78183155e-02 4.68440495e-02 9.77808796e-01 3.56908402e-01 5.09195071e-246 -5.69955027e+02
2.78216308e+00 1.03654533e+00 6.05579111e+01 2.89491789e-02 7.89502293e-02 1.20405977e+00 1.77966543e-01 1.13821438e-245 -5.68981064e+02
2.33024512e+00 1.07619279e+00 5.55913873e+01 1.99740106e-02 8.95702214e-02 6.69736698e-01 2.11463241e-01 5.28264339e-245 -5.67293483e+02
2.78480857e+00 8.75574378e-01 9.55491517e+01 2.84460958e-02 3.16867395e-01 5.98521011e-01 3.47356672e-01 9.05078884e-245 -5.67259786e+02
2.94054359e+00 1.11928945e+00 6.43519329e+01 1.61772918e-02 3.09762606e-01 1.70362302e+00 3.14372318e-02 3.21632005e-244 -5.65467444e+02
2.76052854e+00 1.11156212e+00 8.66384365e+01 1.99683753e-02 4.44323615e-01 1.79611824e+00 2.86443237e-01 8.81419397e-244 -5.64677474e+02
3.05324003e+00 1.03597441e+00 7.91918242e+01 1.46599711e-02 4.23454715e-01 7.49744506e-02 2.60974383e-01 1.41246673e-243 -5.64388951e+02
2.55820134e+00 1.09737081e+00 5.74265266e+01 1.92617955e-02 1.56658176e-01 1.41672384e+00 9.42436156e-02 1.62781366e-243 -5.64369037e+02
3.54418731e+00 8.21601195e-01 5.93669266e+01 2.63587792e-02 6.83172370e-02 6.83592774e-01 5.30756215e-01 3.26836940e-243 -5.63275766e+02
3.33117085e+00 8.86874030e-01 6.98167270e+01 2.54498028e-02 3.25525958e-01 1.83385563e+00 3.48807652e-02 5.69443220e-243 -5.62989979e+02
2.81693908e+00 8.62634137e-01 9.48514322e+01 3.08904820e-02 2.53884485e-01 1.73992977e+00 3.63658444e-01 6.58565590e-243 -5.62960823e+02
3.71271998e+00 1.07719113e+00 8.50529877e+01 1.92427415e-02 3.24728572e-01 9.51806863e-01 3.56675737e-01 8.55537274e-243 -5.62512313e+02
1.93364661e+00 8.26065228e-01 6.36898282e+01 1.19381251e-02 3.18298878e-01 1.65691623e+00 1.61010237e-01 1.13402901e-242 -5.62349933e+02
2.45554256e+00 8.30274418e-01 5.97793809e+01 2.51821258e-02 1.30330623e-01 1.27123913e+00 6.89010473e-01 1.39994630e-242 -5.62096440e+02
3.39643650e+00 9.21068691e-01 6.42615705e+01 2.55715687e-02 2.20957844e-01 1.66953845e+00 5.63619798e-01 1.78846941e-242 -5.61854643e+02
1.68116784e+00 1.08710236e+00 6.07269768e+01 1.84791201e-02 2.30242276e-01 8.68374937e-02 3.35487484e-01 3.12842526e-242 -5.61099001e+02
2.81196329e+00 9.50442385e-01 6.98832422e+01 3.19470888e-02 2.61873406e-01 7.42363501e-01 1.52728731e-01 1.52179554e-241 -5.59280345e+02
2.74705958e+00 8.76668686e-01 8.79894507e+01 1.98368029e-02 4.59767794e-01 2.59176247e-01 2.06168533e-01 2.63127804e-241 -5.59266826e+02
3.39096831e+00 1.10787415e+00 7.54881778e+01 3.05204335e-02 3.15701562e-02 7.31185252e-01 1.11169368e-01 4.28395538e-241 -5.58460000e+02
3.47840013e+00 9.80781747e-01 6.55035856e+01 3.21256214e-02 1.62024807e-01 3.65628495e-01 6.17228448e-01 6.66937977e-241 -5.58231989e+02
3.79283912e+00 9.70827743e-01 6.42153087e+01 9.36145699e-03 3.33535168e-01 2.90899279e-01 1.54874779e-01 1.82461607e-240 -5.56864964e+02
2.81171185e+00 9.75153638e-01 8.09595403e+01 1.60600066e-02 4.16731650e-01 4.99729707e-01 1.11834115e-02 3.31793558e-239 -5.53780101e+02
3.01750082e+00 1.11480231e+00 9.45641405e+01 3.00490397e-02 2.63603837e-01 8.08428189e-01 2.97846735e-01 1.33473275e-238 -5.52612218e+02
3.41122496e+00 8.62416467e-01 9.32728138e+01 3.02534948e-02 2.36401874e-01 1.86544876e+00 3.27846522e-01 3.77979055e-238 -5.51611557e+02
2.17437713e+00 1.18740225e+00 6.27517288e+01 3.26988954e-02 8.46620211e-02 1.89349772e+00 4.94500255e-01 7.96618372e-238 -5.50975955e+02
3.23473764e+00 8.08287088e-01 7.85614457e+01 1.51400748e-02 3.00922834e-01 1.79818049e+00 1.70148311e-01 1.16750698e-237 -5.50755811e+02
2.57903536e+00 9.99793212e-01 8.93072863e+01 2.27531987e-02 3.45920239e-01 1.47397739e+00 2.91592163e-01 1.33162970e-237 -5.50697648e+02
3.37528732e+00 9.93285911e-01 5.85955692e+01 2.27687602e-02 6.48462294e-02 4.35567083e-02 3.50146281e-01 5.04930416e-237 -5.48843832e+02
3.20164873e+00 8.50227618e-01 6.37933598e+01 2.83246455e-02 1.73858819e-01 1.95164696e+00 3.86992984e-01 2.58278752e-236 -5.47248859e+02
1.99455892e+00 1.13110792e+00 6.68844096e+01 1.68159624e-02 3.47282718e-01 2.78698842e-01 4.46421243e-02 1.84129712e-235 -5.45221652e+02
1.61654987e+00 1.03046212e+00 9.61869995e+01 2.60419402e-02 4.68523140e-01 6.38963629e-01 2.92982515e-01 1.44663892e-234 -5.43153631e+02
3.54195406e+00 1.16510061e+00 9.94758823e+01 2.89349074e-02 4.37134377e-01 3.33375726e-01 3.20686647e-01 4.87260329e-234 -5.42123413e+02
1.86802096e+00 1.13866250e+00 7.80595560e+01 2.87060548e-02 4.44945438e-01 8.18424834e-01 9.76318876e-02 5.28213980e-233 -5.39503161e+02
2.82514770e+00 1.04031500e+00 7.56583205e+01 2.13515973e-02 4.52664471e-01 2.53677678e-01 3.07708584e-02 1.45552319e-232 -5.38829181e+02
1.97528447e+00 8.28675838e-01 6.81428700e+01 1.97643580e-02 3.37457633e-01 1.54738825e+00 1.45342911e-01 2.14631620e-232 -5.38621661e+02
3.01214051e+00 1.11331007e+00 8.48007072e+01 2.23115885e-02 2.05499428e-01 4.62826513e-01 2.92832693e-01 4.37760076e-232 -5.37626801e+02
3.40418911e+00 1.08802471e+00 9.74236909e+01 2.90110565e-02 3.80925353e-01 7.54128529e-01 3.43841718e-01 1.63463951e-230 -5.33709769e+02
3.82333872e+00 1.11754295e+00 7.97843303e+01 1.73374904e-02 2.29352340e-01 1.82839767e+00 2.08652448e-01 4.18309303e-230 -5.33230326e+02
2.96613476e+00 1.16291413e+00 7.64087097e+01 1.85198950e-02 4.34983487e-01 1.88381129e+00 3.13240971e-01 2.55229013e-229 -5.31044412e+02
3.08138957e+00 1.12827398e+00 8.93310345e+01 2.17623099e-02 3.63168380e-01 4.64768009e-02 1.79374468e-01 5.91502305e-229 -5.30585012e+02
1.94677014e+00 8.78141482e-01 6.20220153e+01 2.90866233e-02 9.88407164e-02 3.09378061e-01 5.05792534e-01 8.30744788e-229 -5.30325577e+02
2.55423741e+00 1.11144121e+00 6.90684632e+01 1.34354481e-02 3.53841355e-01 1.74257414e+00 1.43168809e-01 2.11334983e-228 -5.29068384e+02
2.40725869e+00 9.90127230e-01 6.98578989e+01 2.95024254e-02 2.77074706e-01 1.80854627e+00 3.06858146e-01 3.96954932e-228 -5.28719534e+02
2.77560367e+00 8.86751203e-01 7.07184589e+01 3.03557434e-02 2.06225661e-02 8.82000573e-01 3.83843987e-01 5.84572129e-228 -5.28303056e+02
2.03763232e+00 1.19022224e+00 6.77724816e+01 2.16891025e-02 3.12634562e-01 1.63580306e+00 4.13137436e-02 1.20337304e-227 -5.27418164e+02
2.69916992e+00 9.57707308e-01 8.37164831e+01 1.94747011e-02 2.54927566e-01 1.84866178e-01 4.44461173e-01 1.75931191e-227 -5.27350915e+02
2.43883477e+00 9.79937232e-01 9.45135400e+01 2.60643497e-02 4.35573000e-01 1.46994876e+00 3.00232236e-01 4.73712926e-227 -5.25910960e+02
3.52093688e+00 8.99969393e-01 6.31857485e+01 3.06796286e-02 1.23887439e-01 1.44683944e+00 3.91905801e-01 6.18739142e-226 -5.23190417e+02
2.33123470e+00 1.11806868e+00 6.89266596e+01 2.15811977e-02 3.30334606e-01 1.59632449e+00 1.55740664e-01 2.55371079e-224 -5.19427401e+02
2.53895094e+00 1.18669427e+00 8.07563327e+01 3.15410521e-02 4.64321272e-01 4.09758729e-01 3.68868573e-01 8.51259792e-224 -5.18544615e+02
2.44374908e+00 1.14717857e+00 8.46904210e+01 2.23240679e-02 2.27958762e-01 1.87444798e+00 4.46080223e-01 2.63599178e-223 -5.17324917e+02
2.97167478e+00 8.48058632e-01 6.69251486e+01 2.49583357e-02 2.68201730e-01 4.34236094e-01 5.83243053e-02 5.27919657e-223 -5.16855306e+02
1.83052802e+00 8.43326818e-01 8.20693625e+01 2.83047211e-02 8.99143388e-02 6.69312753e-01 9.26539169e-02 9.01274452e-223 -5.16278581e+02
2.33972106e+00 9.43282268e-01 9.44251238e+01 2.63149852e-02 4.17073572e-01 1.14727767e+00 2.81752161e-02 5.49588804e-222 -5.14133544e+02
2.34124657e+00 1.11245766e+00 7.28485939e+01 2.02583603e-02 3.91421628e-01 1.80190484e+00 2.82643401e-01 1.14387232e-221 -5.13848649e+02
3.40829780e+00 9.40709067e-01 9.41888082e+01 2.80016161e-02 3.35575189e-01 1.42394139e+00 6.36212305e-02 6.64618206e-221 -5.11629396e+02
2.95636011e+00 1.12469014e+00 5.42170527e+01 1.81633193e-02 6.39353065e-02 1.01948850e+00 6.45714518e-01 1.26546540e-220 -5.11520342e+02
2.55854487e+00 9.86796661e-01 5.14805803e+01 1.25807268e-02 1.08513392e-01 1.87103105e+00 2.67317531e-01 3.04597102e-220 -5.10246534e+02
3.13078513e+00 8.23767133e-01 6.65682193e+01 2.32104681e-02 2.76044022e-01 1.71591910e-01 1.48880170e-01 6.26144430e-219 -5.07013359e+02
2.83689026e+00 8.09867429e-01 8.09594558e+01 3.15749511e-02 5.89995929e-02 1.42774312e+00 7.37685027e-01 2.09199488e-218 -5.06105195e+02
3.55713776e+00 9.43354391e-01 8.06147758e+01 2.08834705e-02 1.50088246e-01 2.25584205e-01 5.33683791e-01 4.56028122e-218 -5.05380038e+02
3.30350103e+00 1.00197356e+00 7.96980165e+01 1.63090380e-02 3.32442025e-01 9.51633777e-01 7.69325721e-02 7.86413400e-218 -5.04932355e+02
1.76929529e+00 1.17036002e+00 5.26965539e+01 1.58216845e-02 6.85773544e-02 1.23753281e+00 2.82142779e-01 8.29351313e-217 -5.02139928e+02
3.67665353e+00 8.30089980e-01 8.84894702e+01 2.27233262e-02 4.05081844e-01 1.77105768e+00 3.16233221e-01 2.11884462e-216 -5.01599475e+02
2.06401518e+00 1.09610220e+00 7.48411788e+01 1.41591439e-02 3.79301881e-01 3.36087386e-01 2.27063396e-01 2.73934415e-216 -5.01550681e+02
1.94088465e+00 1.18669594e+00 7.41435565e+01 1.29301053e-02 2.23218339e-01 1.09516375e+00 9.68074505e-02 7.75313731e-216 -5.00038449e+02
2.92885798e+00 9.07494969e-01 8.06382285e+01 1.79672968e-02 4.39670347e-01 2.52993292e-01 3.15610768e-01 6.04858008e-215 -4.97893679e+02
3.11449231e+00 8.42638932e-01 7.06041063e+01 1.50704084e-02 7.43562855e-02 1.46774162e+00 3.36702988e-01 1.40737587e-214 -4.97420903e+02
3.50561136e+00 1.10405230e+00 6.04332687e+01 2.44953776e-02 1.39125815e-01 7.35783753e-01 7.10657180e-01 2.09401443e-214 -4.97070197e+02
3.02728559e+00 1.13652731e+00 6.60368771e+01 2.65649739e-02 2.28625529e-01 6.66813257e-01 1.17455948e-01 1.46315943e-213 -4.94678541e+02
2.91481178e+00 8.84535399e-01 5.07618005e+01 7.38674363e-03 1.63583916e-01 7.10061928e-01 1.78309526e-01 3.35655204e-213 -4.94267156e+02
3.82199454e+00 1.09453282e+00 6.72643794e+01 2.24152270e-02 2.93097633e-01 4.30900726e-01 7.74632575e-02 4.34854939e-213 -4.94120078e+02
3.70355873e+00 9.99824994e-01 6.96186229e+01 2.08848471e-02 3.35223918e-01 1.70947216e+00 1.33577041e-01 1.70353654e-212 -4.92277347e+02
2.95507468e+00 8.45171405e-01 8.14233463e+01 1.87125420e-02 4.27422405e-01 8.24760783e-01 2.06564664e-01 4.17122603e-212 -4.91666465e+02
1.82144656e+00 9.17173827e-01 5.11935051e+01 1.27098584e-02 5.86851914e-02 5.53253991e-01 5.32336158e-01 6.12424308e-212 -4.91427611e+02
3.04982773e+00 8.08841285e-01 7.54247784e+01 1.42982663e-02 3.28799794e-01 1.13129545e+00 2.69380280e-01 1.05400564e-211 -4.90694013e+02
3.13600147e+00 1.04903469e+00 5.85268883e+01 1.71558884e-02 1.87178443e-01 1.59109917e+00 2.83057971e-01 1.70509075e-211 -4.90358034e+02
2.94840513e+00 1.14059389e+00 5.95808966e+01 2.13699551e-02 1.59111614e-01 1.74920807e+00 4.16206587e-01 3.19147124e-211 -4.89562438e+02
3.70154016e+00 8.65247743e-01 8.62903171e+01 2.25790470e-02 2.74132902e-01 7.63709999e-01 3.71136607e-01 1.27540794e-210 -4.87991434e+02
3.29114905e+00 1.01685716e+00 6.77317618e+01 2.84652967e-02 2.39403280e-01 9.60479108e-01 3.16396135e-01 3.06069348e-210 -4.87347301e+02
3.08954371e+00 8.56567502e-01 8.36344500e+01 2.25551616e-02 2.02950857e-01 1.21222035e+00 4.38539362e-01 5.70248738e-210 -4.86733639e+02
1.95149379e+00 1.15437968e+00 9.52985235e+01 2.70762173e-02 4.04623222e-01 1.37466972e-01 5.82831721e-02 1.21027701e-209 -4.85910392e+02
2.03396221e+00 9.52705513e-01 8.28779653e+01 2.22617744e-02 1.90574032e-01 1.38116495e+00 1.55007415e-01 3.94055651e-209 -4.84603508e+02
2.36328829e+00 1.06635633e+00 7.64737276e+01 1.99205162e-02 4.36422561e-01 1.98343468e-01 2.91380396e-01 1.05435879e-208 -4.83725269e+02
1.75492836e+00 9.67820470e-01 6.64118130e+01 9.18234674e-03 1.03141905e-01 1.42877584e+00 2.42307151e-01 4.31231313e-207 -4.79682040e+02
3.47339183e+00 1.16177484e+00 6.96221082e+01 2.30098048e-02 3.24375739e-01 2.44780000e-01 3.05903479e-01 8.63584962e-207 -4.79641085e+02
3.00528375e+00 9.22651010e-01 7.39082555e+01 1.32424570e-02 2.33540789e-01 1.41734280e+00 2.28419004e-01 1.02993466e-206 -4.79346871e+02
2.06179209e+00 8.01858078e-01 8.93044072e+01 2.38343170e-02 3.42259667e-01 6.03157909e-01 2.55064358e-01 1.89320052e-206 -4.78551959e+02
1.65256600e+00 9.59162257e-01 7.46265222e+01 1.38688024e-02 3.52676748e-01 3.09457102e-01 1.06051730e-01 1.11616729e-205 -4.76527055e+02
2.31433809e+00 1.05314750e+00 8.63651023e+01 2.91307938e-02 1.47221108e-01 1.19389825e+00 5.32463111e-01 2.44277731e-205 -4.76133394e+02
2.83652284e+00 1.11122689e+00 9.21788382e+01 2.91139606e-02 2.69887267e-01 1.84806211e+00 4.04493982e-01 3.02320595e-205 -4.76059562e+02
3.67012468e+00 1.04868092e+00 7.44188094e+01 3.11779491e-02 3.30883631e-01 1.50882438e+00 4.47682478e-01 1.58852817e-204 -4.73845241e+02
1.77493388e+00 1.13959329e+00 6.52503004e+01 1.13010234e-02 3.10067584e-01 5.27561575e-01 8.99539532e-02 3.29163990e-204 -4.73580523e+02
3.84877285e+00 1.14822625e+00 7.99529251e+01 1.83946573e-02 2.14852420e-01 6.01176193e-01 4.42762529e-01 4.39113848e-204 -4.73271197e+02
3.87373961e+00 8.17743446e-01 7.87432442e+01 1.67871401e-02 2.62574393e-01 1.12543817e+00 3.53880219e-01 5.31013375e-204 -4.73174959e+02
2.91948045e+00 9.20159923e-01 5.59012340e+01 1.72853507e-02 1.26067666e-01 3.95258262e-01 3.08923053e-01 1.52909417e-203 -4.71669563e+02
3.06982373e+00 1.18618218e+00 6.72375771e+01 1.59712102e-02 3.15894756e-01 1.73254832e+00 1.92715003e-01 3.18671323e-203 -4.71230238e+02
2.44773256e+00 1.00251361e+00 8.47826385e+01 2.42378221e-02 1.91148822e-01 4.68699916e-01 5.78837460e-01 7.30682434e-203 -4.70208451e+02
3.22867473e+00 9.18979054e-01 7.34331954e+01 2.17130079e-02 5.79401650e-02 3.52190969e-01 2.67110689e-01 1.62838853e-202 -4.69497057e+02
2.10388689e+00 8.35478373e-01 9.49521906e+01 2.72217448e-02 4.19615843e-01 3.30862660e-01 9.14694494e-02 3.21668390e-202 -4.68828664e+02
1.97609000e+00 8.52991860e-01 6.29942762e+01 3.13476135e-02 6.83370690e-02 9.29859858e-01 4.14866805e-01 5.87557504e-202 -4.68258642e+02
2.39665850e+00 8.68478074e-01 6.88561418e+01 1.99991693e-02 3.27765450e-01 7.62287373e-01 1.25481203e-01 8.14134077e-202 -4.68098607e+02
3.45787506e+00 9.66469123e-01 6.54718700e+01 3.02685670e-02 1.66520183e-01 4.73324144e-01 6.70720106e-01 9.75151260e-202 -4.67897417e+02
1.93319137e+00 1.15567867e+00 9.27027349e+01 2.73093122e-02 3.48390939e-01 1.32661871e+00 8.10406853e-02 2.59963539e-201 -4.66547887e+02
1.87555089e+00 1.10899188e+00 6.80742567e+01 1.09596676e-02 2.97066712e-01 1.09908622e+00 1.76073202e-01 5.45488008e-201 -4.66048424e+02
2.63764554e+00 1.09233692e+00 8.47402932e+01 2.02568974e-02 3.88427313e-01 4.51466248e-01 1.93360292e-01 7.65199345e-201 -4.65818446e+02
3.57512302e+00 1.06199066e+00 7.63917479e+01 1.62958724e-02 1.91776639e-01 1.71330822e+00 3.57316314e-01 1.23669046e-200 -4.65173389e+02
3.52136783e+00 1.19694380e+00 9.12687634e+01 2.64986752e-02 3.35347086e-01 1.45174668e+00 4.08668229e-01 1.65713354e-200 -4.65127408e+02
2.51224581e+00 1.02869154e+00 7.60113040e+01 1.77595173e-02 1.34731467e-01 1.78028499e+00 1.65085532e-02 2.28932932e-200 -4.64593071e+02
3.35868286e+00 1.14804355e+00 7.14950505e+01 2.16771833e-02 3.49028305e-01 1.56984333e+00 2.74597951e-01 3.02504779e-200 -4.64497798e+02
2.90588346e+00 9.03402566e-01 5.93915471e+01 2.56258277e-02 7.33936706e-02 1.17524129e+00 4.37004751e-01 5.51726544e-200 -4.63585941e+02
1.67374704e+00 1.18580697e+00 8.69975473e+01 2.34997278e-02 2.98710044e-01 1.72860149e+00 6.08920198e-02 8.05297363e-200 -4.63537037e+02
1.78550959e+00 9.12959231e-01 6.45444675e+01 1.02209940e-02 2.93762574e-01 6.36761310e-01 2.07748189e-01 9.62781791e-200 -4.63245317e+02
2.78240051e+00 1.03351071e+00 6.91366071e+01 1.69888725e-02 4.80581242e-02 1.19783608e+00 2.61378303e-01 4.47995221e-199 -4.61278879e+02
2.58207677e+00 1.08185163e+00 7.75008749e+01 2.30385405e-02 4.30128031e-01 6.16236546e-01 3.93183375e-01 2.25009670e-198 -4.59723480e+02
3.20543770e+00 1.11859745e+00 7.97284270e+01 2.69870777e-02 4.51357991e-01 1.11467328e-01 2.18142925e-01 5.51048236e-198 -4.59044469e+02
1.98538641e+00 1.01358249e+00 7.04049896e+01 1.99358731e-02 3.79443070e-02 1.86036579e+00 3.94338726e-01 9.19313560e-198 -4.58626184e+02
3.11185144e+00 1.19055157e+00 5.81888968e+01 1.91744894e-02 1.53254014e-01 1.06384483e+00 5.26910561e-01 1.90089781e-197 -4.57736022e+02
2.96666037e+00 1.06554046e+00 5.70792460e+01 1.21143120e-02 2.06879232e-01 2.29405102e-02 1.15604764e-01 7.62140773e-197 -4.56195529e+02
3.52341066e+00 8.52451199e-01 5.94471369e+01 2.54303662e-02 5.28136866e-02 1.20435315e+00 2.45931792e-01 1.48013140e-196 -4.55885896e+02
3.59835544e+00 8.50538224e-01 8.45649346e+01 2.08659802e-02 3.78520315e-01 9.59196853e-01 5.65128753e-02 1.42279560e-195 -4.53132305e+02
3.37766916e+00 1.16112925e+00 9.03680009e+01 2.44781243e-02 3.70618368e-01 2.56506987e-01 4.74073324e-02 2.90882270e-195 -4.52967622e+02
1.87947538e+00 9.94881788e-01 6.75865670e+01 2.04024038e-02 3.81546920e-02 3.62489276e-02 7.28474010e-01 6.13571301e-195 -4.51900772e+02
2.86793826e+00 1.08689206e+00 5.74677520e+01 2.12553834e-02 9.54502540e-02 6.29967507e-01 5.24688110e-01 9.14588460e-195 -4.51893293e+02
2.71087509e+00 9.30938476e-01 6.05208816e+01 1.96311816e-02 1.88405065e-01 1.20636787e+00 3.48126529e-02 4.71798981e-194 -4.49663353e+02
2.02499290e+00 9.54453676e-01 5.54651901e+01 1.92663246e-02 7.97904985e-02 1.79400029e+00 1.87339617e-02 9.51295614e-194 -4.49450174e+02
2.54090561e+00 8.01438356e-01 7.70939836e+01 3.12751702e-02 4.06984952e-02 1.23603102e+00 4.94532464e-01 1.08054530e-193 -4.49394013e+02
3.73304153e+00 1.11490443e+00 6.62601933e+01 1.51906496e-02 4.31300585e-02 3.79665652e-01 4.75991451e-01 1.71572614e-193 -4.48654399e+02
2.63568915e+00 8.04353623e-01 6.09183137e+01 2.52380439e-02 1.27263406e-01 1.94586612e+00 2.55098825e-02 3.32285332e-193 -4.48030167e+02
2.20866887e+00 1.13697303e+00 8.15316367e+01 2.69949669e-02 4.57547847e-01 1.61999770e+00 3.11259285e-01 4.42711514e-193 -4.47981277e+02
3.64582880e+00 9.40999464e-01 6.78825427e+01 1.11766213e-02 3.18028202e-01 2.09838068e-02 1.41842655e-01 5.28618348e-193 -4.47691759e+02
2.50143633e+00 1.13880203e+00 9.37977368e+01 2.64244086e-02 4.58780552e-01 9.39718591e-02 4.14445790e-01 6.17076872e-193 -4.47647436e+02
2.31844018e+00 8.85677850e-01 6.49252745e+01 3.25045091e-02 2.82143529e-02 1.54346628e+00 3.51310202e-01 2.33904819e-192 -4.45786220e+02
2.84918740e+00 1.12514061e+00 8.94996972e+01 2.68854178e-02 2.73662635e-01 1.78612534e+00 6.27797021e-02 1.67461338e-191 -4.43799841e+02
3.30045958e+00 8.48436545e-01 8.16442217e+01 2.11482816e-02 4.27539082e-01 1.02283356e+00 2.28294295e-02 1.53003301e-189 -4.39164056e+02
3.30045958e+00 8.48436545e-01 8.16442217e+01 2.11482816e-02 4.27539082e-01 1.02283356e+00 2.28294295e-02 3.03067307e-189 -4.39164056e+02
2.30662573e+00 1.08171198e+00 8.51387785e+01 2.14892850e-02 3.34118488e-01 6.07734096e-01 2.69864178e-01 4.62029881e-189 -4.38440746e+02
2.70589029e+00 9.11956287e-01 5.07267719e+01 7.43265899e-03 1.45156062e-01 1.75494932e+00 7.58596945e-02 8.88713402e-189 -4.37818889e+02
2.79789135e+00 8.73970746e-01 7.09221968e+01 1.86380036e-02 3.44142011e-01 1.13037040e+00 2.21156630e-01 2.02611994e-188 -4.36898211e+02
1.67324916e+00 1.18944216e+00 5.73683765e+01 1.80946436e-02 1.45318644e-01 8.44999980e-01 5.23886160e-01 3.24005135e-188 -4.36682721e+02
3.25188125e+00 9.62299076e-01 6.72130845e+01 3.13371462e-02 1.84391377e-01 6.95353278e-01 5.94477516e-01 3.62475790e-188 -4.36658380e+02
3.72290057e+00 9.96823638e-01 7.31830413e+01 2.98671665e-02 3.10202675e-01 3.99670672e-03 4.11282617e-01 3.67381793e-188 -4.36651701e+02
1.81960718e+00 9.14203131e-01 7.59011226e+01 1.43392398e-02 3.03474247e-01 1.29058618e-01 7.01480657e-02 4.21422694e-188 -4.36396182e+02
3.89637412e+00 9.36469828e-01 9.79456957e+01 3.14096380e-02 3.65642863e-01 4.89654856e-02 1.52301935e-01 7.75222124e-188 -4.35576044e+02
3.17376351e+00 8.93445440e-01 8.14328770e+01 2.10286605e-02 4.24572435e-01 8.16045267e-01 2.52900882e-01 2.76625930e-187 -4.34152931e+02
1.84513608e+00 1.13401084e+00 7.27320146e+01 1.69453707e-02 3.47212912e-01 1.55947802e+00 2.67678209e-01 4.46445432e-187 -4.34146164e+02
3.68827291e+00 1.00509592e+00 7.03793153e+01 1.89451801e-02 4.85523060e-02 1.49055323e+00 6.34492522e-01 5.72879107e-187 -4.33699645e+02
2.53256936e+00 1.05356627e+00 8.04767896e+01 2.15339837e-02 4.27127983e-01 8.50082305e-01 3.44721918e-01 8.25577351e-186 -4.30578197e+02
2.84226489e+00 9.22929556e-01 7.23500331e+01 1.67753148e-02 3.64382779e-01 1.33478945e-01 3.23868460e-01 2.01384791e-185 -4.30138670e+02
3.45384517e+00 9.52350546e-01 8.40852394e+01 2.38202594e-02 4.71588512e-01 4.24417393e-01 1.48452068e-01 2.65572674e-184 -4.27107193e+02
1.99220516e+00 8.88253620e-01 6.94315334e+01 2.59853235e-02 3.74286896e-02 4.37775034e-02 6.17530354e-01 5.36528884e-184 -4.26992104e+02
2.23068767e+00 8.52283005e-01 6.47955368e+01 8.36746680e-03 2.50923062e-01 6.42862141e-01 4.31186357e-02 7.12905207e-184 -4.26574679e+02
2.38501398e+00 1.09506052e+00 7.50748271e+01 2.63840074e-02 3.65617692e-01 7.60247398e-01 2.27149614e-02 1.54271311e-183 -4.25620452e+02
3.75804940e+00 8.10314977e-01 7.47581438e+01 1.91323255e-02 9.75010089e-02 6.09998614e-01 3.28019316e-01 2.36913571e-183 -4.25497032e+02
3.76582907e+00 8.03880045e-01 8.64418557e+01 2.42063664e-02 4.29280028e-01 1.78891235e+00 2.45506338e-01 6.27263188e-182 -4.21605650e+02
3.57277374e+00 9.03810223e-01 6.35584941e+01 1.88384005e-02 2.42217271e-01 4.59513629e-01 6.57657935e-02 1.30581079e-181 -4.21484751e+02
2.19924747e+00 1.18473303e+00 7.56316786e+01 1.76546329e-02 1.23220299e-01 4.01708021e-02 3.01564289e-01 1.78292448e-181 -4.21027060e+02
