# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  148       1.775681313571e-03       1.068070399032e-07      -2.525894127049e-06       0.000000000000e+00       7.187640503871e-05       6.846856383740e-07      -5.654798592870e-10 
  149       1.802858144000e-03       1.109512199351e-07      -2.599489346426e-06       0.000000000000e+00       7.098431655290e-05       6.859082850724e-07      -5.862391501790e-10 
  150       1.830330661424e-03       1.152099858716e-07      -2.674129990129e-06       0.000000000000e+00       7.010617345872e-05       6.870708518783e-07      -6.073041915178e-10 
  151       1.858101866411e-03       1.195848744053e-07      -2.749775988784e-06       0.000000000000e+00       6.924115810322e-05       6.881733766407e-07      -6.286402681724e-10 
  152       1.886174794984e-03       1.240774137434e-07      -2.826384975155e-06       0.000000000000e+00       6.838834470476e-05       6.892158649881e-07      -6.502107944940e-10 
  153       1.914552391927e-03       1.286891287135e-07      -2.903907391810e-06       0.000000000000e+00       6.754692545586e-05       6.901987162953e-07      -6.719814413391e-10 
  154       1.943237117104e-03       1.334215575032e-07      -2.982271377586e-06       0.000000000000e+00       6.671691727287e-05       6.911240489600e-07      -6.939330116776e-10 
  155       1.972231302673e-03       1.382762356793e-07      -3.061396401954e-06       0.000000000000e+00       6.589851669004e-05       6.919944963050e-07      -7.160497101422e-10 
  156       2.001537276167e-03       1.432546904094e-07      -3.141197935535e-06       0.000000000000e+00       6.509187627437e-05       6.928127911626e-07      -7.383150849694e-10 
  157       2.031157359999e-03       1.483584400680e-07      -3.221587389684e-06       0.000000000000e+00       6.429710350969e-05       6.935817667073e-07      -7.607120192564e-10 
  158       2.061093870972e-03       1.535889938435e-07      -3.302472056082e-06       0.000000000000e+00       6.351425968075e-05       6.943043572878e-07      -7.832227222180e-10 
  159       2.091349119789e-03       1.589478513437e-07      -3.383755046328e-06       0.000000000000e+00       6.274335875731e-05       6.949835992602e-07      -8.058287204443e-10 
  160       2.121925410555e-03       1.644365022027e-07      -3.465335231523e-06       0.000000000000e+00       6.198436627822e-05       6.956226318199e-07      -8.285108491575e-10 
  161       2.152825040294e-03       1.700564256869e-07      -3.547107181861e-06       0.000000000000e+00       6.123719823551e-05       6.962246978349e-07      -8.512492434695e-10 
  162       2.184050298447e-03       1.758090903014e-07      -3.628961106220e-06       0.000000000000e+00       6.050171995852e-05       6.967931446775e-07      -8.740233296387e-10 
  163       2.215603466389e-03       1.816959533965e-07      -3.710782791750e-06       0.000000000000e+00       5.977774499794e-05       6.973314250574e-07      -8.968118163274e-10 
  164       2.247486816931e-03       1.877184607739e-07      -3.792453543463e-06       0.000000000000e+00       5.906503400990e-05       6.978430978543e-07      -9.195926858589e-10 
  165       2.279702613830e-03       1.938780462927e-07      -3.873850123819e-06       0.000000000000e+00       5.836329364010e-05       6.983318289499e-07      -9.423431854749e-10 
  166       2.312253111299e-03       2.001761314763e-07      -3.954844692321e-06       0.000000000000e+00       5.767217540789e-05       6.988013920611e-07      -9.650398185924e-10 
