# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  151       8.246882237995e-06       3.412682576171e-08       3.791682932389e-11       3.415158619539e-08       6.924115810322e-05       6.881733766407e-07      -6.286402681724e-10 
  152       8.309876701783e-06       3.457609512693e-08       2.821362867434e-11       3.460333586757e-08       6.838834470476e-05       6.892158649881e-07      -6.502107944940e-10 
  153       8.394854123482e-06       3.502891035420e-08       2.182934232864e-11       3.505836086793e-08       6.754692545586e-05       6.901987162953e-07      -6.719814413391e-10 
  154       8.501442241620e-06       3.548529386138e-08       1.880895057852e-11       3.551665630084e-08       6.671691727287e-05       6.911240489600e-07      -6.939330116776e-10 
  155       8.628220677290e-06       3.594525026205e-08       1.907569223686e-11       3.597820276666e-08       6.589851669004e-05       6.919944963050e-07      -7.160497101422e-10 
  156       8.773663586515e-06       3.640878345484e-08       2.254359700902e-11       3.644297941284e-08       6.509187627437e-05       6.928127911626e-07      -7.383150849694e-10 
  157       8.936137796615e-06       3.687589660672e-08       2.911730940661e-11       3.691096390815e-08       6.429710350969e-05       6.935817667073e-07      -7.607120192564e-10 
  158       9.113900942586e-06       3.734659213630e-08       3.869191266119e-11       3.738213241698e-08       6.351425968075e-05       6.943043572878e-07      -7.832227222180e-10 
  159       9.305099603473e-06       3.782087169715e-08       5.115275263800e-11       3.785645957364e-08       6.274335875731e-05       6.949835992602e-07      -8.058287204443e-10 
  160       9.507767438747e-06       3.829873616110e-08       6.637526174971e-11       3.833391845660e-08       6.198436627822e-05       6.956226318199e-07      -8.285108491575e-10 
  161       9.719823324676e-06       3.878018560150e-08       8.422478287008e-11       3.881448056282e-08       6.123719823551e-05       6.962246978349e-07      -8.512492434695e-10 
  162       9.939069490705e-06       3.926521927657e-08       1.045563932478e-10       3.929811578202e-08       6.050171995852e-05       6.967931446775e-07      -8.740233296387e-10 
  163       1.016318965583e-05       3.975383561268e-08       1.272147284200e-10       3.978479237093e-08       5.977774499794e-05       6.973314250574e-07      -8.968118163274e-10 
  164       1.038974716496e-05       4.024603218767e-08       1.520338061263e-10       4.027447692762e-08       5.906503400990e-05       6.978430978543e-07      -9.195926858589e-10 
  165       1.061618312532e-05       4.074180571410e-08       1.788368502223e-10       4.076713436575e-08       5.836329364010e-05       6.983318289499e-07      -9.423431854749e-10 
  166       1.083981454279e-05       4.124115202263e-08       2.074361145932e-10       4.126272788887e-08       5.767217540789e-05       6.988013920611e-07      -9.650398185924e-10 
  167       1.105783245832e-05       4.174406604524e-08       2.376327070679e-10       4.176121896470e-08       5.699127459031e-05       6.992556695720e-07      -9.876583360613e-10 
