# logA n_s H0 omega_b omega_cdm tau_reio weight loglikelihood
1.75500581e+00 1.03803793e+00 6.51942044e+01 1.94909453e-02 1.06392749e-01 3.14154130e-01 8.47778862e-05 -9.81276699e+00
3.45999147e+00 1.12774621e+00 7.43477410e+01 2.82775276e-02 1.30091628e-01 5.86832143e-01 8.57005112e-05 -9.78835746e+00
2.14573273e+00 8.10391919e-01 7.56972050e+01 3.24651595e-02 1.23512804e-01 6.36683140e-01 8.70431762e-05 -9.77756021e+00
2.41122981e+00 1.03189535e+00 6.56331775e+01 1.94093850e-02 1.16294911e-01 2.18001004e-01 8.78808057e-05 -9.76521612e+00
3.88072284e+00 1.11430298e+00 7.52286437e+01 2.95981605e-02 1.52934088e-01 5.90492748e-01 8.83130866e-05 -9.76371290e+00
2.65829081e+00 9.31822815e-01 6.22263090e+01 1.34480964e-02 9.88939003e-02 1.11937630e-01 8.84727561e-05 -9.75761612e+00
2.75388634e+00 1.01341888e+00 7.59810026e+01 3.17058039e-02 1.53981284e-01 7.29294024e-01 8.86051773e-05 -9.75671655e+00
2.39127933e+00 8.92089831e-01 6.83552644e+01 2.35081028e-02 1.08301758e-01 5.31403689e-01 8.85775048e-05 -9.75424616e+00
3.27986812e+00 9.17551385e-01 7.07713501e+01 2.52757868e-02 1.35166330e-01 2.29856644e-01 8.86875856e-05 -9.75023905e+00
2.88070622e+00 1.06744308e+00 7.27131596e+01 2.82138010e-02 1.39130663e-01 6.26228732e-01 8.90793104e-05 -9.74145108e+00
3.01747841e+00 9.44671658e-01 7.07046799e+01 2.62881329e-02 1.11440809e-01 6.17243406e-01 8.95869892e-05 -9.73486858e+00
2.49742795e+00 9.71148454e-01 6.49748435e+01 1.77541109e-02 9.69185043e-02 3.37951048e-01 8.99457138e-05 -9.72945914e+00
3.82396162e+00 8.98816080e-01 7.34223429e+01 2.90364647e-02 1.17173062e-01 4.92942126e-01 9.02304997e-05 -9.72454889e+00
1.85733865e+00 1.15536733e+00 6.51187865e+01 1.68445730e-02 1.15570685e-01 1.52736383e-01 9.16867316e-05 -9.69367506e+00
3.33485459e+00 1.07670259e+00 7.32049283e+01 2.76068137e-02 1.19925928e-01 2.67738165e-01 9.31767284e-05 -9.68808178e+00
2.70599889e+00 1.16840226e+00 7.51721264e+01 3.21971160e-02 1.24600331e-01 3.49974838e-01 9.33080888e-05 -9.68685400e+00
2.00023842e+00 1.14869342e+00 6.15935775e+01 1.31155775e-02 9.21112071e-02 1.08357191e-01 9.35204508e-05 -9.67955205e+00
2.89675670e+00 1.00698673e+00 7.02564502e+01 2.33465105e-02 1.17429999e-01 6.74744489e-01 9.37512867e-05 -9.67791483e+00
3.39462601e+00 1.15049808e+00 7.03950667e+01 2.58840048e-02 1.11916071e-01 1.71622865e-01 9.46681841e-05 -9.65620799e+00
2.83814129e+00 9.33656729e-01 6.24327550e+01 1.43679239e-02 1.10877370e-01 2.94142614e-01 9.61365855e-05 -9.64306031e+00
2.64917366e+00 8.72375468e-01 6.37590675e+01 1.74087440e-02 9.59881406e-02 8.76897549e-02 9.69327482e-05 -9.63568741e+00
3.06525758e+00 1.10126437e+00 6.22307904e+01 1.48533972e-02 9.00878371e-02 2.62829749e-01 9.71078857e-05 -9.63544041e+00
3.48684717e+00 1.10139915e+00 6.51350611e+01 1.87579230e-02 1.15448674e-01 3.85246740e-01 9.72040697e-05 -9.62971958e+00
3.79487754e+00 8.95040757e-01 7.78247670e+01 3.21133197e-02 1.48697115e-01 3.64811830e-01 9.75627050e-05 -9.62407874e+00
3.44411282e+00 9.21699427e-01 6.76010889e+01 2.25717325e-02 1.07325367e-01 5.57988602e-01 9.86163275e-05 -9.60433003e+00
2.42795916e+00 9.46166665e-01 7.42244790e+01 2.95565325e-02 1.46699438e-01 2.35290076e-01 1.00967574e-04 -9.57310385e+00
2.65712859e+00 9.59104293e-01 7.47206172e+01 3.10334842e-02 1.20869934e-01 7.68989840e-01 1.02869922e-04 -9.56278513e+00
2.59768189e+00 1.12731551e+00 7.56482600e+01 3.27889786e-02 1.38705718e-01 2.91519370e-01 1.03254208e-04 -9.56162417e+00
1.86102099e+00 1.04590412e+00 6.31948485e+01 1.50117529e-02 1.12448395e-01 2.15107271e-01 1.03236429e-04 -9.55913474e+00
2.97271579e+00 8.51103893e-01 6.54752641e+01 1.98669678e-02 1.07171125e-01 4.67084430e-01 1.03504812e-04 -9.55244516e+00
3.28049315e+00 9.21679792e-01 6.54623996e+01 1.71423207e-02 1.09907948e-01 1.60147480e-01 1.03736719e-04 -9.55065227e+00
2.08779402e+00 1.08097122e+00 6.93697258e+01 2.23518641e-02 1.14065925e-01 6.49523297e-01 1.03715454e-04 -9.54885919e+00
3.64229815e+00 8.73164777e-01 7.18528747e+01 2.76720452e-02 1.14770620e-01 3.54771790e-01 1.03850047e-04 -9.54406746e+00
1.86518857e+00 1.14211954e+00 6.98596492e+01 2.34536447e-02 1.34043417e-01 4.00716542e-01 1.04112993e-04 -9.53980443e+00
2.68260354e+00 1.05388677e+00 7.34276473e+01 2.97477239e-02 1.34363413e-01 3.91405681e-01 1.04236869e-04 -9.53768979e+00
1.65094077e+00 1.11720442e+00 7.72671351e+01 3.22512918e-02 1.60388536e-01 4.72459582e-01 1.04263413e-04 -9.53529951e+00
2.33702320e+00 1.16569344e+00 7.60709390e+01 2.99365318e-02 1.43613646e-01 3.07593712e-01 1.04721911e-04 -9.52494345e+00
2.94639185e+00 1.10021285e+00 7.53131679e+01 3.02455716e-02 1.26433058e-01 1.73807602e-01 1.06051875e-04 -9.50612525e+00
2.28123580e+00 1.16715131e+00 6.58274900e+01 1.75670467e-02 1.11773733e-01 1.68407645e-01 1.07444496e-04 -9.49479891e+00
3.32024235e+00 1.17513706e+00 7.19723710e+01 2.51172973e-02 1.27639450e-01 5.77916018e-01 1.08278370e-04 -9.48665174e+00
2.16689201e+00 8.64370227e-01 5.90064429e+01 1.11140650e-02 8.32713517e-02 3.92263469e-01 1.09762861e-04 -9.46368453e+00
3.81068891e+00 1.07263155e+00 7.26717063e+01 2.90307390e-02 1.24822815e-01 1.17294927e-01 1.11263720e-04 -9.45537909e+00
1.80829541e+00 9.79225041e-01 6.52685426e+01 1.89169090e-02 9.77066024e-02 9.71429969e-02 1.11976225e-04 -9.44692250e+00
1.80907024e+00 9.03530387e-01 6.95085789e+01 2.23329710e-02 1.16390541e-01 5.38233893e-01 1.12283661e-04 -9.44588190e+00
3.82755951e+00 9.26140959e-01 5.90597885e+01 1.20323625e-02 8.94446404e-02 2.48801497e-01 1.12184387e-04 -9.44469563e+00
1.88605732e+00 1.03818681e+00 7.38562947e+01 2.83366886e-02 1.23298100e-01 6.33977000e-01 1.12412773e-04 -9.43782985e+00
2.76470702e+00 9.78421710e-01 7.60066729e+01 3.22963313e-02 1.24879254e-01 1.61027576e-01 1.13231887e-04 -9.42620116e+00
1.75156464e+00 1.08454053e+00 7.17364799e+01 2.78663445e-02 1.23285011e-01 4.90814589e-01 1.14140493e-04 -9.41783300e+00
1.82752273e+00 9.25522601e-01 7.48892180e+01 3.19873597e-02 1.27221519e-01 4.40523138e-01 1.14426674e-04 -9.41717950e+00
3.63322190e+00 1.11056521e+00 6.95269474e+01 2.20407747e-02 1.22848429e-01 3.96605234e-01 1.16111877e-04 -9.38485810e+00
2.11454123e+00 9.89617196e-01 6.64075575e+01 1.85798322e-02 1.07337295e-01 3.60386876e-01 1.18495712e-04 -9.37231648e+00
3.72491550e+00 1.04857125e+00 7.53879394e+01 2.93308158e-02 1.50104883e-01 5.04304754e-01 1.19236217e-04 -9.36836715e+00
1.82213360e+00 8.37584273e-01 6.57373847e+01 2.00498386e-02 1.00987061e-01 5.49811591e-01 1.19345794e-04 -9.36648032e+00
1.72534672e+00 1.09224890e+00 7.29828478e+01 2.91526631e-02 1.17663343e-01 6.16050230e-01 1.19849796e-04 -9.35596957e+00
3.33281808e+00 8.49134996e-01 7.64201565e+01 3.07527181e-02 1.55572083e-01 3.70337321e-01 1.21052713e-04 -9.34252819e+00
2.77327786e+00 8.43396402e-01 6.39023838e+01 1.76856750e-02 1.06186200e-01 2.49242487e-01 1.21762014e-04 -9.34024502e+00
3.63634111e+00 9.17492170e-01 7.69517937e+01 3.20847090e-02 1.33443143e-01 3.86114727e-01 1.21765346e-04 -9.33847695e+00
2.62929427e+00 9.33640970e-01 7.58693654e+01 3.19884730e-02 1.24770800e-01 3.58617106e-01 1.21701739e-04 -9.33729361e+00
3.81593540e+00 9.96524499e-01 7.13339824e+01 2.74434170e-02 1.20478466e-01 7.23133201e-01 1.22427539e-04 -9.32264216e+00
2.40642803e+00 9.73492952e-01 7.75444407e+01 3.18854382e-02 1.48187064e-01 6.15982899e-01 1.23829448e-04 -9.31050901e+00
2.05597194e+00 8.94480629e-01 7.17201839e+01 2.56657136e-02 1.17308607e-01 6.16356348e-01 1.24466878e-04 -9.30834164e+00
2.01818955e+00 1.13908215e+00 6.36858710e+01 1.60759662e-02 9.51354633e-02 5.01835739e-01 1.24442675e-04 -9.30690130e+00
2.55670956e+00 1.00028355e+00 6.04544400e+01 1.20306941e-02 1.04488093e-01 2.08550780e-01 1.24651324e-04 -9.30100327e+00
2.13895594e+00 9.33730911e-01 7.33853080e+01 2.68432252e-02 1.35525939e-01 7.47587182e-01 1.25047113e-04 -9.29656126e+00
1.95509787e+00 1.00909192e+00 7.58266236e+01 2.98050285e-02 1.50366659e-01 5.37062688e-01 1.25300430e-04 -9.29295814e+00
3.84582721e+00 1.16748034e+00 7.27264390e+01 2.66806426e-02 1.43193366e-01 5.97030204e-01 1.25888162e-04 -9.28322645e+00
3.32129176e+00 1.16537388e+00 7.15891964e+01 2.47592766e-02 1.36070953e-01 5.96671177e-01 1.27121118e-04 -9.26949280e+00
2.95689066e+00 8.04926835e-01 7.80708612e+01 3.26507034e-02 1.47556705e-01 6.45740188e-01 1.28147311e-04 -9.26311315e+00
3.11162199e+00 9.95919544e-01 7.09013485e+01 2.47876398e-02 1.13880075e-01 4.18349672e-01 1.29242825e-04 -9.24851485e+00
2.92260555e+00 1.17970250e+00 6.44352393e+01 1.61480294e-02 1.13823301e-01 7.07506543e-02 1.30196744e-04 -9.24436074e+00
2.94371252e+00 1.07477278e+00 7.20910262e+01 2.63718862e-02 1.40700775e-01 4.33314245e-02 1.30859727e-04 -9.23438093e+00
1.93306343e+00 8.31874336e-01 6.94809422e+01 2.26426996e-02 1.31477726e-01 6.91214305e-01 1.32292490e-04 -9.21862324e+00
3.88895271e+00 8.90511054e-01 7.07319972e+01 2.61831687e-02 1.28184059e-01 7.39479235e-01 1.34550075e-04 -9.19660182e+00
2.85263002e+00 1.15137724e+00 7.38645447e+01 3.01270001e-02 1.20174745e-01 2.14154620e-01 1.36009935e-04 -9.19292638e+00
1.92358715e+00 1.05165876e+00 6.51715329e+01 1.80751278e-02 1.18245116e-01 2.45547857e-01 1.36245425e-04 -9.18914617e+00
1.76261152e+00 1.02294279e+00 7.22269794e+01 2.57418652e-02 1.23143926e-01 3.78190422e-01 1.36752358e-04 -9.18151370e+00
3.44278568e+00 9.79628113e-01 7.30854211e+01 2.87408243e-02 1.17128947e-01 3.78934220e-01 1.37245315e-04 -9.17794227e+00
2.95123806e+00 9.54372442e-01 7.12811549e+01 2.53170867e-02 1.14466619e-01 1.14929992e-01 1.37361497e-04 -9.17582329e+00
1.84591122e+00 1.10586167e+00 7.71454008e+01 3.13238116e-02 1.51427072e-01 4.96848402e-01 1.38186238e-04 -9.16202034e+00
2.24935404e+00 8.94021871e-01 6.21513687e+01 1.50809653e-02 1.06780629e-01 2.07330622e-01 1.39031756e-04 -9.15958107e+00
2.06192317e+00 9.27154453e-01 7.81031474e+01 3.25917915e-02 1.59973998e-01 5.05455259e-02 1.39979646e-04 -9.14449046e+00
3.84558868e+00 1.15668795e+00 7.06961947e+01 2.63540621e-02 1.25319863e-01 7.61127537e-01 1.40947324e-04 -9.14175161e+00
3.16918695e+00 9.23756186e-01 6.32523381e+01 1.63435087e-02 1.10069004e-01 2.24407662e-01 1.42265285e-04 -9.12197577e+00
1.83716685e+00 1.01666793e+00 6.64428378e+01 1.98968713e-02 1.00495074e-01 6.47973045e-01 1.44322135e-04 -9.10899132e+00
3.86005227e+00 1.12966761e+00 7.53878455e+01 3.07047221e-02 1.26125371e-01 7.97769035e-01 1.45086960e-04 -9.10736739e+00
2.17816447e+00 8.67992540e-01 7.38223968e+01 2.82897951e-02 1.23183425e-01 2.94097230e-01 1.45714205e-04 -9.09639691e+00
3.85358152e+00 1.10854482e+00 7.51637359e+01 3.20515226e-02 1.24750974e-01 5.26535736e-01 1.46898899e-04 -9.08716783e+00
1.92416849e+00 1.03543031e+00 5.95794089e+01 1.07405734e-02 9.76857493e-02 2.95594740e-01 1.47376137e-04 -9.08589304e+00
3.68253967e+00 1.14660032e+00 7.00602644e+01 2.56779411e-02 1.17728608e-01 5.67039968e-01 1.49129635e-04 -9.05968733e+00
2.79700579e+00 1.11052161e+00 7.35464345e+01 2.72962866e-02 1.29913389e-01 6.98556595e-01 1.50840741e-04 -9.05890825e+00
3.85158094e+00 1.11642208e+00 7.64190623e+01 3.11728470e-02 1.35034022e-01 6.96558150e-01 1.50659986e-04 -9.05808941e+00
3.41895358e+00 9.91773355e-01 6.79743802e+01 2.03896041e-02 1.12195023e-01 5.82058185e-02 1.50836426e-04 -9.05257882e+00
2.08971310e+00 1.03275145e+00 7.01749564e+01 2.47456529e-02 1.09678343e-01 1.54478924e-01 1.51134208e-04 -9.05014278e+00
2.50211379e+00 9.85856661e-01 6.78004076e+01 2.15519919e-02 1.24804859e-01 1.17166926e-01 1.53320947e-04 -9.02007695e+00
2.05103565e+00 1.06996644e+00 6.76950346e+01 1.99864508e-02 1.14179766e-01 3.62334795e-01 1.55743009e-04 -9.01458064e+00
1.97753973e+00 1.16152494e+00 7.33211043e+01 2.74243962e-02 1.23592993e-01 3.43381943e-01 1.56745857e-04 -9.00326843e+00
1.90867293e+00 9.01323105e-01 6.81756141e+01 2.23866903e-02 1.04546217e-01 6.27357681e-01 1.57453276e-04 -9.00154737e+00
3.56526346e+00 1.10016964e+00 6.32365762e+01 1.48578013e-02 9.92124942e-02 2.27754014e-01 1.57872708e-04 -8.99396544e+00
3.71008426e+00 9.53526810e-01 7.57180603e+01 2.98451446e-02 1.50891566e-01 5.65892015e-01 1.58626308e-04 -8.98802160e+00
3.11463774e+00 1.13465703e+00 7.26126784e+01 2.58915797e-02 1.29853729e-01 3.35187279e-01 1.58781224e-04 -8.98800834e+00
2.34126957e+00 9.15389943e-01 7.10129995e+01 2.67778425e-02 1.14676053e-01 6.49649732e-01 1.58920310e-04 -8.98228264e+00
3.61793837e+00 8.61890697e-01 6.96563336e+01 2.29352282e-02 1.12249539e-01 1.78964682e-02 1.59479712e-04 -8.97698348e+00
1.83553182e+00 9.05004434e-01 7.51876313e+01 2.89749019e-02 1.40965688e-01 3.88049708e-01 1.60209888e-04 -8.96915885e+00
3.21286152e+00 1.01160919e+00 7.44242038e+01 3.03003515e-02 1.44193954e-01 7.18467052e-01 1.61489473e-04 -8.95709813e+00
2.83393613e+00 9.48977363e-01 6.86050229e+01 2.23625445e-02 1.06408137e-01 3.58375814e-01 1.63644480e-04 -8.93869849e+00
2.37799704e+00 9.74922284e-01 7.37675585e+01 2.77797320e-02 1.46074663e-01 3.05480689e-01 1.65133738e-04 -8.93490228e+00
1.72836991e+00 9.91598844e-01 7.12684465e+01 2.66237041e-02 1.31738791e-01 7.69516152e-01 1.65184572e-04 -8.93408347e+00
3.80101942e+00 1.08498817e+00 6.13674614e+01 1.27512068e-02 9.62400428e-02 3.83028501e-01 1.66710126e-04 -8.91263498e+00
2.11455947e+00 1.12763777e+00 7.63649627e+01 3.21354259e-02 1.28068643e-01 2.54544019e-01 1.69296282e-04 -8.89922979e+00
1.98022445e+00 9.82332694e-01 7.45839950e+01 3.05530882e-02 1.21592265e-01 6.76319275e-01 1.70279628e-04 -8.89701203e+00
2.15833107e+00 9.01954676e-01 6.11949651e+01 1.31152872e-02 1.06583044e-01 1.96776391e-01 1.72451680e-04 -8.87006385e+00
3.08223354e+00 1.11469639e+00 7.10603708e+01 2.40972660e-02 1.23776694e-01 4.03746620e-01 1.74851233e-04 -8.86520352e+00
1.98140092e+00 1.08075416e+00 6.22518708e+01 1.43880088e-02 1.09628347e-01 6.64559520e-02 1.75348587e-04 -8.86038693e+00
2.33662350e+00 8.04184378e-01 7.23223404e+01 2.85735393e-02 1.20018574e-01 6.86363363e-01 1.75675896e-04 -8.85747408e+00
1.75527331e+00 1.04505728e+00 7.63914049e+01 3.08761686e-02 1.36811685e-01 1.64248392e-01 1.76038166e-04 -8.85227550e+00
2.24861413e+00 1.14030274e+00 7.55164994e+01 2.95647644e-02 1.38895547e-01 5.58780865e-01 1.78105945e-04 -8.83023724e+00
1.86819259e+00 8.39824124e-01 6.42043986e+01 1.62185892e-02 1.14568313e-01 1.30522763e-01 1.80829004e-04 -8.81784987e+00
1.96668488e+00 9.78489566e-01 6.21403970e+01 1.53131530e-02 1.04673377e-01 3.68894799e-01 1.82097649e-04 -8.81222833e+00
2.15731002e+00 1.15112622e+00 6.71053916e+01 2.16644480e-02 1.12099021e-01 9.92154077e-02 1.84353479e-04 -8.78935295e+00
3.78196853e+00 8.29212968e-01 6.86274722e+01 2.14144737e-02 1.27640297e-01 3.68454489e-01 1.86681289e-04 -8.78301589e+00
2.77463958e+00 1.10625080e+00 7.34991456e+01 2.78919288e-02 1.45033920e-01 7.63218589e-01 1.86947707e-04 -8.78249475e+00
1.69014497e+00 8.07972318e-01 7.54650129e+01 3.16069481e-02 1.24392052e-01 6.50669913e-01 1.89375896e-04 -8.75342118e+00
3.04713003e+00 1.03094342e+00 6.38942554e+01 1.58007687e-02 1.12395218e-01 3.86533489e-01 1.92116530e-04 -8.74955476e+00
3.64660281e+00 1.10231320e+00 7.30003003e+01 2.70300407e-02 1.43058807e-01 6.00101718e-01 1.92727799e-04 -8.74307850e+00
3.54408970e+00 1.07194057e+00 6.04446239e+01 1.35188628e-02 9.03811703e-02 3.58584689e-01 1.93182120e-04 -8.74084043e+00
2.26724880e+00 8.34928354e-01 7.19876816e+01 2.53703950e-02 1.26317034e-01 6.74949453e-01 1.93549470e-04 -8.73528941e+00
3.63473576e+00 8.09295388e-01 7.35888578e+01 2.75702897e-02 1.26258939e-01 1.66812638e-01 1.94171181e-04 -8.73042862e+00
3.52680899e+00 9.01598101e-01 6.45118687e+01 1.83591412e-02 1.06265977e-01 1.45653353e-02 1.95809038e-04 -8.71455103e+00
1.67071115e+00 1.01530042e+00 7.12023865e+01 2.59509263e-02 1.12922272e-01 5.39460176e-01 1.97592860e-04 -8.70824201e+00
3.22399387e+00 8.02782443e-01 7.13385806e+01 2.71737307e-02 1.20403573e-01 2.64144664e-01 1.99304230e-04 -8.69335289e+00
2.87421874e+00 1.06554602e+00 7.25260723e+01 2.77321478e-02 1.16391493e-01 6.26514801e-01 2.00413709e-04 -8.69308796e+00
2.61304717e+00 1.01729086e+00 6.94400004e+01 2.20266123e-02 1.26915599e-01 7.84034438e-02 2.00352389e-04 -8.68997133e+00
2.16983328e+00 8.68512340e-01 7.05292630e+01 2.58524845e-02 1.12456100e-01 4.25377651e-01 2.00591384e-04 -8.68670786e+00
1.92974941e+00 8.11622015e-01 7.02081403e+01 2.29667420e-02 1.26309934e-01 3.76574740e-01 2.01099144e-04 -8.68092479e+00
3.05446276e+00 8.20944368e-01 6.47487459e+01 1.87016245e-02 1.01674785e-01 1.70000733e-01 2.02207508e-04 -8.67173183e+00
3.08829286e+00 1.12723306e+00 7.09323424e+01 2.62122214e-02 1.28540014e-01 3.30055429e-01 2.03756968e-04 -8.66166595e+00
2.26083857e+00 8.04180749e-01 6.53940654e+01 1.90314108e-02 9.83859929e-02 6.01369045e-01 2.05962781e-04 -8.64623497e+00
2.16784437e+00 8.51419218e-01 6.92029854e+01 2.37442153e-02 1.25675534e-01 2.09509097e-01 2.07597229e-04 -8.64180667e+00
2.52745460e+00 9.13721403e-01 7.44718602e+01 3.12277378e-02 1.28848267e-01 2.73372288e-02 2.08221685e-04 -8.63623482e+00
2.28269538e+00 8.57613087e-01 7.71820484e+01 3.19394577e-02 1.38966648e-01 7.29892572e-02 2.08498732e-04 -8.63514389e+00
2.44017871e+00 1.07563729e+00 7.56527670e+01 3.14100629e-02 1.49810906e-01 3.61462686e-01 2.11749176e-04 -8.60158115e+00
2.51428372e+00 9.03742019e-01 6.65864217e+01 1.91046671e-02 1.21714303e-01 1.46322909e-01 2.15083573e-04 -8.59961881e+00
2.65843548e+00 8.07569318e-01 7.24868048e+01 2.57482375e-02 1.37134636e-01 1.35634494e-01 2.15121272e-04 -8.59723508e+00
2.30989392e+00 1.19026151e+00 5.82647823e+01 1.05896204e-02 8.34562957e-02 1.21839704e-01 2.15514911e-04 -8.59197197e+00
1.90969666e+00 9.16808466e-01 6.21858180e+01 1.42957010e-02 9.21504690e-02 2.72214124e-01 2.15930158e-04 -8.58938399e+00
2.14421132e+00 9.72622312e-01 5.62252185e+01 7.31569055e-03 8.60218473e-02 2.17617773e-01 2.16334931e-04 -8.58423532e+00
3.59173167e+00 1.18386700e+00 6.56394072e+01 1.94801384e-02 1.00058378e-01 2.70394438e-01 2.16569939e-04 -8.58321017e+00
3.18463876e+00 8.23277943e-01 6.40490209e+01 1.77411732e-02 1.06929355e-01 2.86876723e-01 2.16630480e-04 -8.57968315e+00
1.89832358e+00 9.31845546e-01 7.15585843e+01 2.72929647e-02 1.15708390e-01 5.94064648e-01 2.16845671e-04 -8.57722683e+00
1.73501079e+00 9.03949687e-01 5.73749208e+01 9.86151465e-03 9.20571104e-02 2.33513887e-01 2.17305916e-04 -8.57145356e+00
3.50238164e+00 1.05274268e+00 7.47978473e+01 3.14968286e-02 1.35826762e-01 2.94346293e-01 2.18089906e-04 -8.56602729e+00
2.67553402e+00 1.16752900e+00 7.41461842e+01 2.79478958e-02 1.44801455e-01 2.75071324e-01 2.19828920e-04 -8.55161768e+00
2.32464239e+00 1.17229646e+00 7.12492386e+01 2.70197785e-02 1.18590202e-01 2.97210635e-01 2.21405189e-04 -8.54769353e+00
2.85251371e+00 9.82161942e-01 7.17190513e+01 2.71350139e-02 1.32397617e-01 6.36521956e-01 2.22617141e-04 -8.53672990e+00
3.22320687e+00 1.00671889e+00 6.20129774e+01 1.54904283e-02 9.86169476e-02 4.65141910e-01 2.24593768e-04 -8.52601646e+00
3.64882954e+00 1.05839313e+00 7.22297016e+01 2.76388355e-02 1.34153332e-01 1.74135293e-01 2.25554782e-04 -8.52416652e+00
2.13934336e+00 8.77069616e-01 7.29629589e+01 2.79218652e-02 1.41444422e-01 7.66409252e-01 2.26010075e-04 -8.51799609e+00
3.54463563e+00 1.09498192e+00 5.63664044e+01 8.37469547e-03 9.26842962e-02 2.87166992e-01 2.26362653e-04 -8.51704363e+00
3.05409418e+00 9.24793137e-01 6.34548176e+01 1.72500639e-02 1.01068542e-01 4.93941743e-01 2.27358054e-04 -8.50525911e+00
2.66693349e+00 9.57448521e-01 7.09314283e+01 2.40404412e-02 1.29714830e-01 7.26491655e-01 2.28603292e-04 -8.50209133e+00
3.19285261e+00 8.17884849e-01 6.85883003e+01 2.14205194e-02 1.26510706e-01 5.61471074e-01 2.28588730e-04 -8.50138812e+00
3.33159582e+00 8.97766664e-01 7.35988211e+01 2.91593623e-02 1.40335518e-01 2.21816622e-01 2.28682045e-04 -8.49728314e+00
2.37810486e+00 1.19360993e+00 7.32762292e+01 2.94520058e-02 1.32350790e-01 3.74525836e-01 2.30024800e-04 -8.48571229e+00
2.23650092e+00 1.18391012e+00 6.03891432e+01 1.33723820e-02 9.48881088e-02 2.46193396e-02 2.30913785e-04 -8.48553910e+00
3.24946582e+00 8.50544847e-01 7.42339614e+01 2.84689916e-02 1.46910959e-01 3.44262621e-01 2.32079692e-04 -8.47169142e+00
2.42268566e+00 1.05793248e+00 7.44421663e+01 2.85384561e-02 1.47177437e-01 2.27478552e-01 2.33517045e-04 -8.46914826e+00
2.74569365e+00 8.40281167e-01 7.31874922e+01 2.67444662e-02 1.40269185e-01 3.78345472e-01 2.35525906e-04 -8.45064768e+00
2.52059564e+00 1.06900268e+00 6.94439209e+01 2.38775058e-02 1.08575330e-01 6.07588090e-01 2.37943688e-04 -8.44464942e+00
2.14293668e+00 1.10746035e+00 7.49331120e+01 2.87484075e-02 1.38824980e-01 1.12685104e-01 2.38395946e-04 -8.44284572e+00
1.68025971e+00 8.02217325e-01 7.03464475e+01 2.41223395e-02 1.13860106e-01 6.35600729e-01 2.39454925e-04 -8.43181848e+00
3.59611520e+00 9.14725009e-01 6.62198029e+01 2.02603848e-02 1.01702842e-01 3.99853425e-01 2.40508227e-04 -8.43004189e+00
1.78272161e+00 1.14737856e+00 7.31501480e+01 2.67769783e-02 1.38687760e-01 7.37649513e-01 2.40414352e-04 -8.42860299e+00
1.68008220e+00 8.09754014e-01 6.14099595e+01 1.46048587e-02 9.31168360e-02 3.08318617e-01 2.40692421e-04 -8.42373937e+00
2.56342721e+00 1.06295477e+00 7.54955128e+01 2.94378695e-02 1.44825599e-01 3.39838775e-01 2.41951996e-04 -8.41418492e+00
1.90334770e+00 1.18417864e+00 6.72741528e+01 1.97709889e-02 1.09586561e-01 3.25058002e-01 2.42721709e-04 -8.41336828e+00
3.08537192e+00 1.02623651e+00 7.08572865e+01 2.56499923e-02 1.12434986e-01 1.22020531e-01 2.42996793e-04 -8.40793077e+00
2.92025250e+00 8.81885963e-01 7.12328709e+01 2.52878280e-02 1.36434835e-01 8.65826645e-02 2.44533002e-04 -8.39679184e+00
2.58804202e+00 8.83017851e-01 6.50841229e+01 1.71481937e-02 1.03732229e-01 2.83625459e-01 2.45764636e-04 -8.39385782e+00
2.03334070e+00 1.15916699e+00 6.91525711e+01 2.22209890e-02 1.29319712e-01 3.32851799e-01 2.46902033e-04 -8.38358543e+00
2.98766659e+00 1.05576271e+00 6.80912811e+01 2.07622030e-02 1.13910114e-01 6.36965253e-01 2.50305394e-04 -8.36256566e+00
3.57823981e+00 8.25298216e-01 7.32593576e+01 2.95474905e-02 1.28632643e-01 2.12043083e-01 2.52574827e-04 -8.36142769e+00
