logz logzerr logvol nlive logl logwt insert_order
-2.360640103351834114e+03 9.596899157228051536e+00 -3.486117209633866620e-01 4.000000000000000000e+02 -2.353528098902449983e+03 -2.359869424910104499e+03 3.400000000000000244e-01
-2.359489141518415181e+03 1.490766663869080411e+00 -3.511117209633866643e-01 4.000000000000000000e+02 -2.350883475210672259e+03 -2.357227301218326829e+03 1.614999999999999991e+00
-2.357128217598599349e+03 2.219895013921307392e+00 -3.536117209633866665e-01 4.000000000000000000e+02 -2.343922029660931457e+03 -2.350268355668586082e+03 8.900000000000000133e-01
-2.350267307159697339e+03 4.038744851653953027e+00 -3.561117209633866687e-01 4.000000000000000000e+02 -2.337439487894728245e+03 -2.343788313902382924e+03 1.100000000000000006e-01
-2.343786779724226562e+03 3.125426284363881368e+00 -3.586117209633866709e-01 4.000000000000000000e+02 -2.300520945039295839e+03 -2.306872271046950573e+03 1.810000000000000053e+00
-2.306872271046950573e+03 1.374408405858414817e+01 -3.611117209633866731e-01 4.000000000000000000e+02 -2.294032820773295043e+03 -2.300386646780949832e+03 7.349999999999999867e-01
-2.300385122734564902e+03 1.206830405885185797e+01 -3.636117209633866754e-01 4.000000000000000000e+02 -2.293355528922776557e+03 -2.299711854930431400e+03 7.249999999999999778e-01
-2.299299719357054073e+03 2.116267330923575773e+00 -3.661117209633866776e-01 4.000000000000000000e+02 -2.276988998248203188e+03 -2.283347824255858086e+03 5.450000000000000400e-01
-2.283347824137777025e+03 8.465020876955199114e+00 -3.686117209633866798e-01 4.000000000000000000e+02 -2.275856378348275939e+03 -2.282217704355930437e+03 1.879999999999999893e+00
-2.281937806578727759e+03 5.057722687313270349e+00 -3.711117209633866820e-01 4.000000000000000000e+02 -2.268903447554463582e+03 -2.275267273562118135e+03 4.849999999999999867e-01
-2.275266006642146749e+03 4.398423925825460046e+00 -3.736117209633866842e-01 4.000000000000000000e+02 -2.263461377238579189e+03 -2.269827703246233796e+03 4.899999999999999911e-01
-2.269823365814600493e+03 5.570237719021458922e+00 -3.761117209633866865e-01 4.000000000000000000e+02 -2.259191609725659873e+03 -2.265560435733314534e+03 3.850000000000000089e-01
-2.265546452965970275e+03 5.503290686431875578e+00 -3.786117209633866887e-01 4.000000000000000000e+02 -2.223574128364477019e+03 -2.229945454372131735e+03 1.229999999999999982e+00
-2.229945454372131735e+03 1.961996915345388004e+01 -3.811117209633866909e-01 4.000000000000000000e+02 -2.214606866867145527e+03 -2.220980692874800297e+03 1.834999999999999964e+00
-2.220980565046859738e+03 1.371323081432557345e+01 -3.836117209633866931e-01 4.000000000000000000e+02 -2.193759621002968743e+03 -2.200135947010623568e+03 1.310000000000000053e+00
-2.200135947009737720e+03 1.996989607314664283e+01 -3.861117209633866953e-01 4.000000000000000000e+02 -2.175575825163056834e+03 -2.181954651170711713e+03 1.689999999999999947e+00
-2.181954651158006982e+03 1.416573495045325082e+01 -3.886117209633866976e-01 4.000000000000000000e+02 -2.164550667803063334e+03 -2.170931993810717813e+03 8.000000000000000167e-02
-2.170931977483311584e+03 1.382152680235514453e+01 -3.911117209633866998e-01 4.000000000000000000e+02 -2.155540230647712178e+03 -2.161924056655366712e+03 7.000000000000000666e-02
-2.161923934226704205e+03 1.612365329301897177e+01 -3.936117209633867020e-01 4.000000000000000000e+02 -2.152013005445867293e+03 -2.158399331453521881e+03 1.195000000000000062e+00
-2.158370293652278178e+03 1.717806282887061542e+01 -3.961117209633867042e-01 4.000000000000000000e+02 -2.145686433321316144e+03 -2.152075259328970787e+03 1.425000000000000044e+00
-2.152073415583764017e+03 1.903544026040536608e+01 -3.986117209633867065e-01 4.000000000000000000e+02 -2.117661389674281054e+03 -2.124052715681935751e+03 1.344999999999999973e+00
-2.124052715681935297e+03 2.065317015803983836e+01 -4.011117209633867087e-01 4.000000000000000000e+02 -2.114823459368259591e+03 -2.121217285375914344e+03 1.310000000000000053e+00
-2.121160249997771643e+03 1.817511973221560240e+01 -4.036117209633867109e-01 4.000000000000000000e+02 -2.111874741084427114e+03 -2.118271067092081921e+03 3.250000000000000111e-01
-2.118216937264393891e+03 2.490778016413445872e+00 -4.061117209633867131e-01 4.000000000000000000e+02 -2.108967908131268814e+03 -2.115366734138923675e+03 1.469999999999999973e+00
-2.115310512067147101e+03 2.185317583906657202e+00 -4.086117209633867153e-01 4.000000000000000000e+02 -2.105521746223979790e+03 -2.111923072231634706e+03 1.604999999999999982e+00
-2.111889835650021269e+03 1.640625729283964773e+00 -4.111117209633867176e-01 4.000000000000000000e+02 -2.098383691264825302e+03 -2.104787517272479818e+03 9.399999999999999467e-01
-2.104786694416884075e+03 1.677608320752062676e+00 -4.136117209633867198e-01 4.000000000000000000e+02 -2.091437823124081206e+03 -2.097844149131735776e+03 1.919999999999999929e+00
-2.097843183789619616e+03 3.205564318405604851e+00 -4.161117209633867220e-01 4.000000000000000000e+02 -2.090119059593857401e+03 -2.096527885601512025e+03 1.840000000000000080e+00
-2.096290133847991910e+03 6.633844979807390629e-01 -4.186117209633867242e-01 4.000000000000000000e+02 -2.048603472463621074e+03 -2.055014798471275753e+03 1.389999999999999902e+00
-2.055014798471275753e+03 1.970467183346972462e+01 -4.211117209633867264e-01 4.000000000000000000e+02 -2.046473735243660258e+03 -2.052887561251314764e+03 8.050000000000000488e-01
-2.052774977424494864e+03 1.619089278387670561e+01 -4.236117209633867287e-01 4.000000000000000000e+02 -2.041990484954692192e+03 -2.048406810962346754e+03 8.800000000000000044e-01
-2.048394216152622903e+03 1.694323969047139400e+01 -4.261117209633867309e-01 4.000000000000000000e+02 -2.029522109753897212e+03 -2.035940935761551827e+03 1.179999999999999938e+00
-2.035940931856667248e+03 8.273278472373467807e+00 -4.286117209633867331e-01 4.000000000000000000e+02 -2.015868825523184341e+03 -2.022290151530839012e+03 1.155000000000000027e+00
-2.022290150351764623e+03 1.267434399591592076e+01 -4.311117209633867353e-01 4.000000000000000000e+02 -2.012484323298637491e+03 -2.018908149306292216e+03 1.600000000000000089e+00
-2.018874734460433501e+03 1.205744027612212754e+01 -4.336117209633867375e-01 4.000000000000000000e+02 -2.008374178591958753e+03 -2.014800504599613532e+03 1.030000000000000027e+00
-2.014783642265168737e+03 3.395430913232821979e+00 -4.361117209633867398e-01 4.000000000000000000e+02 -2.005139285722949353e+03 -2.011568111730603960e+03 1.590000000000000080e+00
-2.011528762145292376e+03 4.031003693505430086e+00 -4.386117209633867420e-01 4.000000000000000000e+02 -2.003388780454431071e+03 -2.009820106462085732e+03 1.054999999999999938e+00
-2.009653652552302219e+03 1.272449500163932212e+00 -4.411117209633867442e-01 4.000000000000000000e+02 -1.989873905526939552e+03 -1.996307731534594268e+03 8.000000000000000444e-01
-1.996307729935257839e+03 7.131985435956440966e+00 -4.436117209633867464e-01 4.000000000000000000e+02 -1.979669774920454302e+03 -1.986106100928109072e+03 1.175000000000000044e+00
-1.986106063818980374e+03 1.034492499841675794e+01 -4.461117209633867486e-01 4.000000000000000000e+02 -1.978773401064520158e+03 -1.985212227072174755e+03 4.000000000000000083e-02
-1.984869287799625909e+03 6.908921755297853018e+00 -4.486117209633867509e-01 4.000000000000000000e+02 -1.967525057301222887e+03 -1.973966383308877539e+03 1.340000000000000080e+00
-1.973966364904346847e+03 1.014235791737416825e+01 -4.511117209633867531e-01 4.000000000000000000e+02 -1.967339459618561932e+03 -1.973783285626216639e+03 9.549999999999999600e-01
-1.973177494170262662e+03 3.131456783672011301e+00 -4.536117209633867553e-01 4.000000000000000000e+02 -1.964617972580604601e+03 -1.971064298588259362e+03 1.929999999999999938e+00
-1.970950210228242213e+03 1.219881739767237683e+00 -4.561117209633867575e-01 4.000000000000000000e+02 -1.955732755677965315e+03 -1.962181581685619904e+03 2.849999999999999756e-01
-1.962181426160967931e+03 3.701787798092301074e+00 -4.586117209633867597e-01 4.000000000000000000e+02 -1.949845392141481398e+03 -1.956296718149136041e+03 1.219999999999999973e+00
-1.956293940352469917e+03 2.877599398690915855e+00 -4.611117209633867620e-01 4.000000000000000000e+02 -1.939717954098102155e+03 -1.946171780105756852e+03 6.149999999999999911e-01
