weight logl logA n_s H0 omega_b omega_cdm m_ncdm w0_fld wa_fld tau_reio
0.000000000000000000e+00 -3.524287518520618505e+03 2.010862437819741499e-01 8.823272152436928417e-01 5.476285108961087555e-02 7.992045324403665996e-01 9.980800308893844619e-02 5.381299781830528595e-01 1.309142246974258628e-01 5.761247735626586763e-01 4.078309189491566844e-01
0.000000000000000000e+00 -3.493636289481232325e+03 3.084438466641619137e-01 7.572150764185510141e-01 4.527570389738266865e-02 6.383611980638210781e-01 5.389624067748171043e-01 5.470282962572576846e-01 2.159326183717338310e-01 2.596116566331351239e-01 9.983581215826918820e-01
0.000000000000000000e+00 -3.449294168685069963e+03 5.662363086096922071e-02 7.216169200923326921e-01 1.108995164262961408e-01 8.780002321202770021e-01 6.266710297816258102e-01 2.585561249318055754e-01 9.458266430424300264e-02 4.584991557243379701e-01 9.263006909576538828e-01
0.000000000000000000e+00 -3.380855336983326197e+03 9.332290791398334395e-01 8.226814501633953336e-01 2.821659074474088813e-01 2.877845834194404651e-01 5.289128090027214180e-01 4.470490484623791394e-01 4.473612818083372300e-02 1.114094795832492046e-01 2.791932400161603045e-01
0.000000000000000000e+00 -3.372385029338535787e+03 1.687221416783591943e-01 2.465489503578317532e-01 1.526575892638739607e-01 8.348827166827073043e-01 8.022241700211313331e-01 1.240483485553408594e-01 1.989562752239016907e-01 7.950946303908457136e-02 4.710395414941015435e-02
0.000000000000000000e+00 -3.348034851693904329e+03 4.191873329532498360e-01 6.125261241231851894e-01 5.285529390815391082e-02 8.409965967472031734e-01 3.859774696644533432e-01 6.153347276728764470e-01 3.552047823770898560e-01 3.734827223279690855e-02 8.704334206786474848e-01
0.000000000000000000e+00 -3.334098215421892746e+03 3.370812634855001599e-01 8.863615954051226042e-01 4.522929270466914398e-01 9.890422631469812931e-01 2.883658503966338715e-01 8.691537966842088903e-02 2.910328805210626868e-02 1.184419554116300510e-02 8.914588690249491965e-02
0.000000000000000000e+00 -3.315800034709576266e+03 7.339151058159871788e-01 4.316792115023840859e-01 2.776328765295348333e-01 6.978453503509558509e-01 6.554257941243240015e-01 1.222527044449166489e-01 6.632399392142418471e-02 1.761640826186647857e-01 8.484587375225313144e-01
0.000000000000000000e+00 -3.314818794122575127e+03 8.841382255773601040e-01 8.399167091274198915e-01 2.756609689858946499e-01 8.669160076472909315e-01 2.214082277162352508e-01 3.782043738125886456e-01 1.700922213875237787e-01 5.561723576457056062e-02 3.952020280608197211e-01
0.000000000000000000e+00 -3.195303805278859727e+03 9.808371255777815767e-01 3.558380095887445638e-01 2.554406619088800401e-02 1.479397958463527507e-01 5.359114683693985137e-01 3.986224871060560782e-01 4.152847565078421344e-02 9.061109248009003858e-01 9.063658124988118736e-01
0.000000000000000000e+00 -3.170856409918805639e+03 1.901113360097150817e-01 6.884450074202448366e-01 2.096441497394985198e-02 5.548121375864315530e-01 4.861408460232563566e-02 7.756294578270767071e-01 4.342427777552382295e-01 9.368886836557299702e-02 4.890094262558632998e-01
0.000000000000000000e+00 -3.159503749029539904e+03 9.571233315490332849e-01 3.008039680384712034e-01 1.429886815099103980e-01 6.217999516376364610e-01 3.147999558611022097e-01 8.956567018335348518e-02 1.762980161023091075e-01 4.679846338551090223e-01 9.582410919967435659e-01
0.000000000000000000e+00 -3.145200912397055163e+03 2.565024630397967353e-01 8.979737636120166400e-02 4.889931239566369658e-02 9.330975265911432004e-01 9.989074779226574385e-01 9.470908189171028946e-01 3.344401471389106817e-01 7.622186778462158863e-03 8.936188084576678348e-01
0.000000000000000000e+00 -3.139474488618768191e+03 7.397103123968233884e-01 3.069290205985050202e-01 1.374128540588082092e-02 1.720897174834026266e-01 5.774653574277879287e-01 2.729067974382247685e-01 3.913327593329631870e-01 1.508488778339811542e-01 8.345903664923163268e-01
0.000000000000000000e+00 -3.104055467583857535e+03 3.158892154966199683e-01 2.375322424397326992e-01 2.926113231554190452e-01 4.945842882618215475e-01 8.963871638788475371e-01 6.007180036014216906e-01 4.238814825264777264e-01 8.743966594538045145e-01 4.676004743286388265e-01
0.000000000000000000e+00 -3.067837408135846545e+03 7.776356191276749819e-01 7.087328049534459273e-01 4.299426245193096463e-01 3.976959339061965082e-01 1.778767796630587039e-01 9.505171697983962886e-01 1.050857144691330625e-02 1.576457124294396994e-01 4.449622266017672079e-02
0.000000000000000000e+00 -3.061982773710435595e+03 1.758330415849799211e-01 6.560585091371184951e-02 1.763884543333176236e-01 5.975675476554885845e-01 6.756897991323204122e-01 2.301352433865121450e-01 9.427971335840579226e-02 5.272671481268652593e-01 3.724133996560091697e-01
